min;id;players;totalRemainingTokens;totalUsedTokens;totalIdeas;totalItems;totalComments;totalIdeasWithBets;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercréativité;playerpertinence;playerpersuasion;playeradaptation;rankcréativité;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;persuasionGraph;tokenGraph;commentGraph
9;16;19;107;83;29;4;25;0;16;1;9;0;0;2;2;84;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;17;19;107;83;29;4;25;0;17;10;0;1;0;0;0;389;0;0;0;0;0.0;0.0;0.0;0.0;15.0;15.0;15.0;15.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;18;19;107;83;29;4;25;0;18;4;6;2;0;2;2;24;0;0;0;0;3.0;0.0;0.0;0.0;9.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;19;19;107;83;29;4;25;0;19;10;0;1;0;0;0;425;0;0;0;0;0.0;0.0;0.0;0.0;15.0;15.0;15.0;15.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;22;19;107;83;29;4;25;0;22;0;10;1;0;3;3;48;0;0;0;0;5.0;10.0;0.0;0.0;6.0;5.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;29;19;107;83;29;4;25;0;29;1;9;1;0;4;4;8;0;0;0;0;0.0;0.0;0.0;0.0;19.0;19.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;37;19;107;83;29;4;25;0;37;6;4;0;0;2;2;54;0;0;0;0;0.0;0.0;0.0;0.6666666666666666;18.0;18.0;18.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;39;19;107;83;29;4;25;0;39;10;0;1;0;0;0;237;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;75;19;107;83;29;4;25;0;75;10;0;0;0;0;0;11;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[[75]];[[75]:[75:i21:5:10:14]:[75:i21:-2:15]:[75:i77:2:11]:[75:i24:2:12]:[75:i32:1:13]:[75:i107:2:15]];[[75]]
10;2;19;91;99;34;4;33;0;2;10;0;0;4;0;0;627;0;10;0;0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;3;19;91;99;34;4;33;0;3;0;10;2;0;2;2;54;0;0;0;0;0.0;65.0;0.0;0.0;19.0;1.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;8;19;91;99;34;4;33;0;8;1;9;3;0;3;3;54;0;0;0;0;14.0;16.0;5.666666666666667;0.0;2.0;3.0;1.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;9;19;91;99;34;4;33;0;9;9;1;3;0;1;1;26;0;0;0;0;6.0;0.0;0.0;0.0;4.0;19.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;10;19;91;99;34;4;33;0;10;0;10;3;0;4;3;24;11;0;2;0;7.0;4.0;0.0;1.0;3.0;8.0;19.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;11;19;91;99;34;4;33;0;11;2;8;1;0;3;3;177;0;0;0;0;0.0;0.0;0.0;4.0;18.0;18.0;18.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;12;19;91;99;34;4;33;0;12;0;10;9;0;1;1;14;10;0;4;0;23.0;10.0;0.0;0.0;1.0;6.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;13;19;91;99;34;4;33;0;13;10;0;4;0;0;0;103;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;14;19;91;99;34;4;33;0;14;10;0;0;0;0;0;574;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;15;19;91;99;34;4;33;0;15;10;0;2;0;0;0;54;0;0;0;0;5.0;0.0;0.0;0.0;6.0;19.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;16;19;91;99;34;4;33;0;16;0;10;0;0;3;3;25;0;0;0;0;0.0;0.0;0.0;0.0;19.0;19.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;17;19;91;99;34;4;33;0;17;10;0;1;0;0;0;450;0;0;0;0;0.0;0.0;0.0;0.0;15.0;15.0;15.0;15.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;18;19;91;99;34;4;33;0;18;0;10;2;0;4;4;28;0;0;0;0;3.0;17.0;0.0;0.0;10.0;2.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;19;19;91;99;34;4;33;0;19;10;0;1;0;0;0;486;0;0;0;0;0.0;0.0;0.0;0.0;15.0;15.0;15.0;15.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;22;19;91;99;34;4;33;0;22;0;10;1;0;3;3;61;0;0;0;0;5.0;10.0;0.0;0.0;6.0;5.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;29;19;91;99;34;4;33;0;29;0;10;1;0;5;5;39;0;0;0;0;0.0;4.0;0.0;0.0;19.0;8.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;37;19;91;99;34;4;33;0;37;4;6;0;0;3;3;57;0;0;0;0;0.0;0.0;0.0;0.6666666666666666;19.0;19.0;19.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;39;19;91;99;34;4;33;0;39;10;0;1;0;0;0;298;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
10;75;19;91;99;34;4;33;0;75;5;5;0;0;1;1;72;0;0;0;0;0.0;0.0;0.0;0.0;19.0;19.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Pas finir a 19h (by magali) (id=91): "" +5 by magali (id=75) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;2;19;87;103;35;4;44;0;2;10;0;0;4;0;0;677;0;10;0;0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;3;19;87;103;35;4;44;0;3;0;10;2;0;2;2;104;0;0;0;0;0.0;65.0;0.0;0.0;19.0;1.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;8;19;87;103;35;4;44;0;8;1;9;3;0;3;3;104;0;0;0;0;14.0;16.0;5.666666666666667;0.0;2.0;3.0;1.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;9;19;87;103;35;4;44;0;9;9;1;3;0;1;1;76;0;0;0;0;6.0;0.0;0.0;0.0;4.0;19.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;10;19;87;103;35;4;44;0;10;0;10;3;0;5;3;2;11;0;2;0;7.0;6.0;0.0;1.0;5.0;8.0;19.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;11;19;87;103;35;4;44;0;11;2;8;1;0;3;3;227;0;0;0;0;0.0;0.0;0.0;4.0;18.0;18.0;18.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;12;19;87;103;35;4;44;0;12;0;10;9;0;1;1;64;10;0;4;0;23.0;10.0;0.0;0.0;1.0;6.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;13;19;87;103;35;4;44;0;13;10;0;5;0;0;0;4;0;0;0;0;3.0;0.0;0.0;0.0;11.0;19.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;14;19;87;103;35;4;44;0;14;10;0;0;0;0;0;624;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;15;19;87;103;35;4;44;0;15;10;0;2;0;0;0;104;0;0;0;0;5.0;0.0;0.0;0.0;6.0;19.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;16;19;87;103;35;4;44;0;16;0;10;0;0;3;3;75;0;0;0;0;0.0;0.0;0.0;0.0;19.0;19.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;17;19;87;103;35;4;44;0;17;10;0;1;0;0;0;500;0;0;0;0;0.0;0.0;0.0;0.0;15.0;15.0;15.0;15.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;18;19;87;103;35;4;44;0;18;0;10;2;0;7;7;27;0;0;0;0;3.0;16.0;0.0;0.0;11.0;5.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;19;19;87;103;35;4;44;0;19;10;0;1;0;0;0;536;0;0;0;0;0.0;0.0;0.0;0.0;15.0;15.0;15.0;15.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;22;19;87;103;35;4;44;0;22;0;10;1;0;3;3;111;0;0;0;0;5.0;10.0;0.0;0.0;6.0;5.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;29;19;87;103;35;4;44;0;29;1;9;1;0;8;8;16;0;0;0;0;0.0;6.0;0.0;0.0;19.0;8.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;37;19;87;103;35;4;44;0;37;1;9;0;0;6;6;8;0;0;0;0;0.0;0.0;0.0;0.9666666666666666;19.0;19.0;19.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;39;19;87;103;35;4;44;0;39;10;0;1;0;0;0;348;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
11;75;19;87;103;35;4;44;0;75;3;7;0;0;2;2;30;0;0;0;0;0.0;0.0;0.0;0.0;19.0;19.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on creer un mc do a coté de liut (by Shama) (id=103): "" +2 by Shama (id=29) scores{ créativité 0.0 pertinence 6.0 persuasion 0.0 adaptation 0.0 };[];[];[]
12;2;19;76;114;36;4;52;0;2;10;0;0;4;0;0;744;0;10;0;0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 7 (by Yousri) (id=112): "" +3 by Yousri (id=13) scores{ créativité 4.0 pertinence 0.0 persuasion 0.0 adaptation 0.5 };[];[];[]
12;3;19;76;114;36;4;52;0;3;0;10;2;0;2;2;171;0;0;0;0;0.0;65.0;0.0;0.0;19.0;1.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 7 (by Yousri) (id=112): "" +3 by Yousri (id=13) scores{ créativité 4.0 pertinence 0.0 persuasion 0.0 adaptation 0.5 };[];[];[]
12;8;19;76;114;36;4;52;0;8;0;10;3;0;4;4;56;0;0;0;0;15.0;18.0;5.966666666666667;0.0;2.0;5.0;1.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 7 (by Yousri) (id=112): "" +3 by Yousri (id=13) scores{ créativité 4.0 pertinence 0.0 persuasion 0.0 adaptation 0.5 };[];[];[]
12;9;19;76;114;36;4;52;0;9;7;3;3;0;2;2;42;0;0;0;0;12.0;0.0;0.0;0.0;3.0;19.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 7 (by Yousri) (id=112): "" +3 by Yousri (id=13) scores{ créativité 4.0 pertinence 0.0 persuasion 0.0 adaptation 0.5 };[];[];[]
12;10;19;76;114;36;4;52;0;10;0;10;3;0;7;5;5;11;0;2;0;7.0;6.0;0.0;1.0;5.0;9.0;19.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 7 (by Yousri) (id=112): "" +3 by Yousri (id=13) scores{ créativité 4.0 pertinence 0.0 persuasion 0.0 adaptation 0.5 };[];[];[]
