min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerOpinion;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaValue;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;ideaGraph
18;48;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];193;117;26;1;0;26;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;48;4602;23;281;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[37];2;0;0;0;0;0;0;0;0;0;17680415;17680415;0.0;0.0;0.0;8840207.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
18;49;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];193;117;26;1;0;26;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;49;4431;14;285;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[34];2;0;0;0;21;3;21;19;3;19;17636314;17636314;0.0;10.5;9.5;8818157.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
18;50;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];193;117;26;1;0;26;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;50;4182;26;285;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[35];2;0;0;0;4;0;4;4;0;4;17678557;17678557;0.0;2.0;2.0;8839278.5;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
18;51;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];193;117;26;1;0;26;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;51;4158;5;290;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[47];2;0;0;0;0;0;0;0;0;0;17817630;17817630;0.0;0.0;0.0;8908815.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
18;55;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];193;117;26;1;0;26;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;55;4358;30;329;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[33];2;0;0;0;1;0;1;1;0;1;17617179;17617179;0.0;0.5;0.5;8808589.5;true;1;1;0;0;0;0;0;0;0;0;0;0;[]
18;56;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];193;117;26;1;0;26;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;56;4031;29;345;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[39];2;0;0;0;0;0;0;0;0;0;17739396;17739396;0.0;0.0;0.0;8869698.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
18;57;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];193;117;26;1;0;26;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;57;6620;25;347;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[45];2;0;0;0;0;0;0;0;0;0;17806729;17806729;0.0;0.0;0.0;8903364.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
18;58;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];193;117;26;1;0;26;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;58;4431;4;347;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[37];2;0;0;0;0;0;0;0;0;0;17680415;17680415;0.0;0.0;0.0;8840207.5;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
18;59;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];193;117;26;1;0;26;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;59;4740;19;360;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[50];2;0;0;0;0;0;0;0;0;0;17822365;17822365;0.0;0.0;0.0;8911182.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
18;60;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];193;117;26;1;0;26;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;60;6053;3;361;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[36];2;0;0;0;0;0;0;0;0;0;17680184;17680184;0.0;0.0;0.0;8840092.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
18;69;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];193;117;26;1;0;26;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;69;6201;11;433;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[55];2;0;0;0;0;0;0;0;0;0;17865933;17865933;0.0;0.0;0.0;8932966.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
18;73;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];193;117;26;1;0;26;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;73;4130;20;637;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[36];2;0;0;0;0;0;0;0;0;0;17680184;17680184;0.0;0.0;0.0;8840092.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
18;78;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];193;117;26;1;0;26;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;78;4005;29;804;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[35];2;0;0;0;4;0;4;4;0;4;17678557;17678557;0.0;2.0;2.0;8839278.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
18;84;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];193;117;26;1;0;26;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;84;6739;18;1115;5;5;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[58];2;0;0;0;0;0;0;0;0;0;17884200;17884200;0.0;0.0;0.0;8942100.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[[84]:[84:18:1:18]:[84:58:1:18]]
20;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[[4:7:34:319:8:53:34:7:[[319:8:1]:[1226:2:1]]]];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1000;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
20;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;4286;30;80;1;1;0;1;1;0;1.0;0.0;0.0;1;4;4;6;29;[1];2;0;0;0;0;0;0;0;0;0;17536632;17536632;0.0;0.0;0.0;8768316.0;false;0;5;0;0;0;0;0;0;0;0;0;0;[]
20;34;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;6560;6;99;2;2;0;22;18;4;0.8181818181818182;0.18181818181818182;-5.551115123125783E-17;20;102;112;6;29;[33];2;0;0;0;1;0;1;1;0;1;17617179;17617179;0.0;0.5;0.5;8808589.5;false;0;4;0;0;0;0;0;0;0;0;0;0;[]
20;35;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;6035;12;141;2;2;0;4;4;0;1.0;0.0;0.0;4;13;13;6;29;[33];2;0;0;0;1;0;1;1;0;1;17617179;17617179;0.0;0.5;0.5;8808589.5;false;0;3;0;0;0;0;0;0;0;0;0;0;[]
20;36;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;36;4176;17;143;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[33];2;0;0;0;1;0;1;1;0;1;17617179;17617179;0.0;0.5;0.5;8808589.5;false;0;2;0;0;0;0;0;0;0;0;0;0;[]
20;37;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;37;4974;5;143;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[34];2;0;0;0;22;0;22;20;0;20;17636314;17636314;0.0;11.0;10.0;8818157.0;false;0;2;0;0;0;0;0;0;0;0;0;0;[]
20;39;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39;4202;19;202;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[35];2;0;0;0;4;0;4;4;0;4;17678557;17678557;0.0;2.0;2.0;8839278.5;false;0;2;0;0;0;0;0;0;0;0;0;0;[]
20;40;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;40;6786;8;203;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[39];2;0;0;0;0;0;0;0;0;0;17739396;17739396;0.0;0.0;0.0;8869698.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
20;41;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;41;4042;20;223;5;5;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[40];2;0;0;0;0;0;0;0;0;0;17740631;17740631;0.0;0.0;0.0;8870315.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
20;43;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;43;6128;21;258;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[34];2;0;0;0;22;2;22;20;2;20;17636314;17636314;0.0;11.0;10.0;8818157.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
20;45;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;45;4285;28;270;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[34];2;0;0;0;22;3;22;20;3;20;17636314;17636314;0.0;11.0;10.0;8818157.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
20;46;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;46;6055;22;271;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[43];2;0;0;0;0;0;0;0;0;0;17795628;17795628;0.0;0.0;0.0;8897814.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
20;47;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;47;6883;16;280;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[33];2;0;0;0;1;0;1;1;0;1;17617179;17617179;0.0;0.5;0.5;8808589.5;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
20;48;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;48;4602;23;281;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[37];2;0;0;0;0;0;0;0;0;0;17680415;17680415;0.0;0.0;0.0;8840207.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
20;49;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;49;4431;14;285;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[34];2;0;0;0;22;3;22;20;3;20;17636314;17636314;0.0;11.0;10.0;8818157.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
20;50;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;50;4182;26;285;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[35];2;0;0;0;4;0;4;4;0;4;17678557;17678557;0.0;2.0;2.0;8839278.5;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
20;51;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;51;4158;5;290;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[47];2;0;0;0;0;0;0;0;0;0;17817630;17817630;0.0;0.0;0.0;8908815.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
20;55;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;55;4358;30;329;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[33];2;0;0;0;1;0;1;1;0;1;17617179;17617179;0.0;0.5;0.5;8808589.5;true;1;1;0;0;0;0;0;0;0;0;0;0;[]
20;56;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;56;4031;29;345;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[39];2;0;0;0;0;0;0;0;0;0;17739396;17739396;0.0;0.0;0.0;8869698.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
20;57;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;57;6620;25;347;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[45];2;0;0;0;0;0;0;0;0;0;17806729;17806729;0.0;0.0;0.0;8903364.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
20;58;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;58;4431;4;347;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[37];2;0;0;0;0;0;0;0;0;0;17680415;17680415;0.0;0.0;0.0;8840207.5;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
20;59;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;59;4740;19;360;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[50];2;0;0;0;0;0;0;0;0;0;17822365;17822365;0.0;0.0;0.0;8911182.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
20;60;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;60;6053;3;361;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[36];2;0;0;0;0;0;0;0;0;0;17680184;17680184;0.0;0.0;0.0;8840092.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
20;69;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;69;6201;11;433;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[55];2;0;0;0;0;0;0;0;0;0;17865933;17865933;0.0;0.0;0.0;8932966.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
20;73;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;73;4130;20;637;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[36];2;0;0;0;0;0;0;0;0;0;17680184;17680184;0.0;0.0;0.0;8840092.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
20;78;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;78;4005;29;804;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[35];2;0;0;0;4;0;4;4;0;4;17678557;17678557;0.0;2.0;2.0;8839278.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
20;84;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;84;6739;18;1115;5;5;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[58];2;0;0;0;0;0;0;0;0;0;17884200;17884200;0.0;0.0;0.0;8942100.0;false;0;0;0;0;0;0;0;0;0;0;0;0;[]
20;85;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;27;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;85;4005;13;1226;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[60];2;0;0;0;0;0;0;0;0;0;17898333;17898333;0.0;0.0;0.0;8949166.5;false;0;0;0;0;0;0;0;0;0;0;0;0;[[85]:[85:13:1:20]:[85:60:1:20]]
22;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;30;1;0;27;0;[[2:89:1374:[49]:24]:[6:24:89:1374]:[5:89:49:1374]];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1000;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;1;0;0;0;0;0;0;0;0;0;0;[]
22;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;30;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;4286;30;80;1;1;0;1;1;0;1.0;0.0;0.0;1;4;4;6;29;[1];2;0;0;0;0;0;0;0;0;0;17536632;17536632;0.0;0.0;0.0;8768316.0;false;0;5;0;0;0;0;0;0;0;0;0;0;[]
22;34;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;30;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;6560;6;99;2;2;0;22;18;4;0.8181818181818182;0.18181818181818182;-5.551115123125783E-17;20;102;112;6;29;[33];2;0;0;0;1;0;1;1;0;1;17617179;17617179;0.0;0.5;0.5;8808589.5;false;0;4;0;0;0;0;0;0;0;0;0;0;[]
22;35;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;30;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;6035;12;141;2;2;0;4;4;0;1.0;0.0;0.0;4;13;13;6;29;[33];2;0;0;0;1;0;1;1;0;1;17617179;17617179;0.0;0.5;0.5;8808589.5;false;0;3;0;0;0;0;0;0;0;0;0;0;[]
22;36;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;30;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;36;4176;17;143;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[33];2;0;0;0;1;0;1;1;0;1;17617179;17617179;0.0;0.5;0.5;8808589.5;false;0;2;0;0;0;0;0;0;0;0;0;0;[]
22;37;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;30;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;37;4974;5;143;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[34];2;0;0;0;22;0;22;20;0;20;17636314;17636314;0.0;11.0;10.0;8818157.0;false;0;2;0;0;0;0;0;0;0;0;0;0;[]
22;39;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];191;119;30;1;0;27;0;[];0;[0000];0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39;4202;19;202;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[35];2;0;0;0;4;0;4;4;0;4;17678557;17678557;0.0;2.0;2.0;8839278.5;false;0;2;0;0;0;0;0;0;0;0;0;0;[]
