min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;nbVoteGraph;weightVoteGraph;persuasionGraph;InnovNationGraph;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;ideaGraph
31;126;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;105;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;126;3;1240;2;7;0;3;1;0;0.3333333333333333;0.0;0.6666666666666667;1;1;1;7;16;[113];2;0;0;0;11;6;11;7;2;7;-1473768317;0;0.0;5.5;3.5;-7.368841585E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Wimbledon (by nikos2504) (id=171): "C'est quoi ? Une marque de vetements ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
31;127;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;105;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;127;7;1249;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;4;0;[1];2;0;0;0;1;1;1;0;0;0;-1474913923;0;0.0;0.5;0.0;-7.374569615E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Wimbledon (by nikos2504) (id=171): "C'est quoi ? Une marque de vetements ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
31;130;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;105;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;130;5;1277;1;8;0;8;0;4;0.0;0.5;0.5;2;0;3;12;0;[11221231241356768707114374145771447613878801518215214787146160909197941559510016910116799105102103176108107113172112171110115184185];100;0;0;0;95;0;11;48;0;7;-1474913923;0;0.0;0.95;0.48;-6996745.35;true;7;0;0;0;0;0;0;0;0;0;0;0;on Wimbledon (by nikos2504) (id=171): "C'est quoi ? Une marque de vetements ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
31;139;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;105;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;139;8;1451;2;7;0;1;0;0;0.0;0.0;1.0;0;0;0;7;22;[113];2;0;0;0;11;6;11;7;2;7;-1473768317;0;0.0;5.5;3.5;-7.368841585E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Wimbledon (by nikos2504) (id=171): "C'est quoi ? Une marque de vetements ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
31;141;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;105;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;141;8;1464;3;8;0;0;0;0;0.0;0.0;0.0;0;0;0;5;0;[139];2;0;0;0;1;0;1;0;0;0;-1473462584;0;0.0;0.5;0.0;-7.36731292E8;true;1;0;0;0;0;0;0;0;0;0;0;0;on Wimbledon (by nikos2504) (id=171): "C'est quoi ? Une marque de vetements ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
31;143;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;105;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;143;8;1482;3;8;0;1;0;0;0.0;0.0;1.0;0;0;0;8;0;[139];2;0;0;0;1;0;1;0;0;0;-1473462584;0;0.0;0.5;0.0;-7.36731292E8;true;1;0;0;0;0;0;0;0;0;0;0;0;on Wimbledon (by nikos2504) (id=171): "C'est quoi ? Une marque de vetements ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
31;162;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;105;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;162;8;1723;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;0;[127];2;0;0;0;0;0;0;0;0;0;-1473664826;0;0.0;0.0;0.0;-7.36832413E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Wimbledon (by nikos2504) (id=171): "C'est quoi ? Une marque de vetements ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;1;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[[4:30:85:32:0:173:85:30:[[32:0:0]]]];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;1;1;0;1.0;0.0;0.0;0;0;0;6;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;22;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;9;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;9;5;206;1;1;0;1;0;1;0.0;1.0;0.0;0;0;0;19;0;[1];7;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.25;0.0;-3.244361825E7;false;0;3;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;10;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;10;8;220;1;1;0;3;2;0;0.6666666666666666;0.0;0.33333333333333337;3;2;3;6;0;[1];7;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.25;0.0;-3.244361825E7;false;0;3;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;12;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;12;3;233;1;1;0;1;0;0;0.0;0.0;1.0;0;0;0;11;0;[1];7;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.25;0.0;-3.244361825E7;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;13;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;13;8;240;2;2;0;2;0;0;0.0;0.0;1.0;2;0;2;6;0;[10];7;0;0;0;14;0;3;14;0;3;-1474692993;0;0.0;1.8333333333333333;1.8333333333333333;2.0274493783333334E8;true;6;3;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;16;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;16;8;249;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;0;[13];7;0;0;0;7;0;2;7;0;2;-1474673477;0;0.0;0.8333333333333334;0.8333333333333334;2.0276120116666666E8;true;6;4;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;18;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;18;4;266;1;4;0;6;4;0;0.6666666666666666;0.0;0.33333333333333337;5;19;19;8;0;[1659];14;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.125;0.0;-3.2350104875E7;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;19;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;19;5;268;4;4;0;2;0;0;0.0;0.0;1.0;2;0;1;5;0;[16];7;0;0;0;0;0;0;0;0;0;-1474664554;0;0.0;0.0;0.0;-7.37332277E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;20;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;20;8;283;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;0;[9];7;0;0;0;6;1;1;0;0;0;-1474707158;0;0.0;0.5;0.0;-7.37353579E8;false;0;3;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;22;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;22;8;293;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[20];7;0;0;0;0;0;0;0;0;0;-1474630499;0;0.0;0.0;0.0;-7.373152495E8;true;6;3;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;24;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;24;7;293;1;1;0;4;1;0;0.25;0.0;0.75;4;2;5;28;0;[1];7;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.25;0.0;-3.244361825E7;false;0;3;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;29;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;29;8;337;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;11;0;[22];6;0;0;0;0;0;0;0;0;0;-1474620453;0;0.0;0.0;0.0;-7.373102265E8;true;5;3;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;32;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;32;4;397;1;1;0;1;0;0;0.0;0.0;1.0;0;0;0;7;0;[1];6;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.3333333333333333;0.0;4.483798166666667E8;false;0;5;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;33;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;8;402;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;5;0;[1];6;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.3333333333333333;0.0;4.483798166666667E8;false;0;3;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;36;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;36;8;417;2;2;0;1;0;1;0.0;1.0;0.0;0;0;0;4;0;[33];6;0;0;0;0;0;0;0;0;0;-1474511331;0;0.0;0.0;0.0;-7.372556655E8;true;5;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;37;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;37;6;424;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;14;[32];6;0;0;0;5;0;1;0;0;0;-1474516026;0;0.0;0.5;0.0;-7.37258013E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;39;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39;8;437;2;2;0;2;0;1;0.0;0.5;0.5;0;0;0;11;0;[32];6;0;0;0;5;1;1;0;0;0;-1474516026;0;0.0;0.5;0.0;-7.37258013E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;41;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;41;4;457;2;2;0;1;0;1;0.0;1.0;0.0;1;2;2;7;0;[32];6;0;0;0;5;1;1;0;0;0;-1474516026;0;0.0;0.5;0.0;-7.37258013E8;true;5;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;42;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;42;8;470;1;1;0;9;2;2;0.2222222222222222;0.2222222222222222;0.5555555555555556;3;0;10;4;0;[1];6;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.3333333333333333;0.0;4.483798166666667E8;false;0;12;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;43;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;43;8;480;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;9;0;[42];6;0;0;0;30;0;9;9;0;3;-1474443299;0;0.0;5.0;1.5;2.0295301616666666E8;true;5;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;44;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;44;30;486;1;1;0;4;2;0;0.5;0.0;0.5;4;11;11;15;0;[1];6;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.3333333333333333;0.0;4.483798166666667E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;45;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;45;8;495;2;2;0;1;0;0;0.0;0.0;1.0;0;0;0;16;0;[42];6;0;0;0;30;0;9;9;0;3;-1474443299;0;0.0;5.0;1.5;2.0295301616666666E8;true;5;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;47;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;47;8;509;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;0;[42];6;0;0;0;30;0;9;9;0;3;-1474443299;0;0.0;5.0;1.5;2.0295301616666666E8;true;5;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;49;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;49;4;515;2;2;0;1;1;0;1.0;0.0;0.0;0;0;0;13;0;[42];6;0;0;0;30;0;9;9;0;3;-1474443299;0;0.0;5.0;1.5;2.0295301616666666E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;50;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;50;5;519;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;11;0;[1];6;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.3333333333333333;0.0;4.483798166666667E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;52;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;52;5;544;2;2;0;1;1;0;1.0;0.0;0.0;1;1;1;19;0;[42];6;0;0;0;30;0;9;9;0;3;-1474443299;0;0.0;5.0;1.5;2.0295301616666666E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;54;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;54;7;552;1;1;0;3;1;0;0.3333333333333333;0.0;0.6666666666666667;2;0;3;21;24;[1];2;0;0;0;1;0;1;0;0;0;-1474913923;0;0.0;0.5;0.0;-7.374569615E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;55;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;55;8;564;2;2;0;1;0;0;0.0;0.0;1.0;1;6;6;27;0;[42];6;0;0;0;30;1;9;9;1;3;-1474443299;0;0.0;5.0;1.5;2.0295301616666666E8;true;5;3;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;57;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;57;8;581;3;3;0;1;0;1;0.0;1.0;0.0;0;0;0;13;0;[55];6;0;0;0;1;0;1;1;0;1;-1474349402;0;0.0;0.16666666666666666;0.16666666666666666;2.0303126366666666E8;true;5;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;64;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;64;4;663;5;5;0;0;0;0;0.0;0.0;0.0;0;0;0;15;0;[29];5;0;0;0;0;0;0;0;0;0;-1474576274;0;0.0;0.0;0.0;-7.37288137E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;65;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;65;8;690;2;2;0;1;1;0;1.0;0.0;0.0;1;1;1;10;0;[42];5;0;0;0;29;2;9;8;1;3;-1474443299;0;0.0;5.8;1.6;-3.2056118E8;true;4;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;66;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;66;5;691;2;2;0;1;0;0;0.0;0.0;1.0;0;0;0;8;0;[42];5;0;0;0;29;2;9;8;1;3;-1474443299;0;0.0;5.8;1.6;-3.2056118E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;77;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;77;8;812;2;2;0;4;1;1;0.25;0.25;0.5;2;0;1;14;0;[42];4;0;0;0;23;6;9;7;1;3;-1474443299;0;0.0;5.75;1.75;-3.209065025E7;true;3;3;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
