IDBuyer;Day;Hour;Seller;Buyer;Prod;QualID;FinPrice;TransPrice;StdPrice;ProdPrice;Age;r;Qty;Quality;QualAdmId;IDAdmin;AdminPrice;Hour;supply;NewOffer;margBuyer;margSeller;VmargBuyer;VmargSeller;dem2;sup2;sup/dem;qty/dem;qty/off;BuyType;TypeXP;Idbuyer;dertrans
20046;2;83;5;46;2;1;32;24,33;24,33;16,51;0;Qty;10;0,731133;2;22200;32,1587;80;608;420;0,315248664;0,473652332;3,152486642;4,736523319;70;399;5,7;0,142857143;0,025062657;N;XP4;22246;90
20046;2;86;18;46;1;6;32;24,08;24,08;14,03;0;Qty;2;0,699213;2;21200;34,1433;90;201;184;0,328903654;0,716322167;0,657807309;1,432644334;50;324;6,5;0,04;0,00617284;N;XP4;21246;90
20063;2;86;4;63;2;1;28;22,71;22,71;15,24;0;Qty;6;0,48878;1;22100;30,1946;90;528;184;0,232937032;0,49015748;1,397622193;2,940944882;230;1055;4,6;0,026086957;0,005687204;R;XP4;22163;110
20039;2;86;19;39;2;0;20;18,92;23,06;17,22;2;Qty;10;0,244778;0;22000;28,9143;90;139;6;0,057082452;0,098722416;0,570824524;0,987224158;200;324;1,6;0,05;0,030864198;B;XP4;22039;100
20044;2;87;2;44;1;3;32;26,43;26,43;18,73;0;Qty;10;0,756332;2;21200;34,1433;90;201;184;0,210745365;0,411105179;2,107453651;4,111051789;50;324;6,5;0,2;0,030864198;N;XP4;21244;90
20063;2;88;5;63;2;0;28;22,93;22,93;15,67;1;Qty;4;0,43793;1;22100;30,1946;90;528;184;0,221107719;0,46330568;0,884430877;1,853222719;230;1055;4,6;0,017391304;0,003791469;R;XP4;22163;110
20048;2;88;8;48;0;3;32;23,32;23,32;16,24;0;Qty;1;0,641184;1;20100;30,4067;90;389;112;0,372212693;0,435960591;0,372212693;0,435960591;230;281;1,2;0,004347826;0,003558719;N;XP4;20148;90
20057;2;89;8;57;0;3;32;23,32;23,32;16,24;0;Qty;10;0,641184;1;20100;30,4067;90;389;112;0,372212693;0,435960591;3,72212693;4,359605911;230;281;1,2;0,043478261;0,035587189;R;XP4;20157;90
20054;2;90;6;54;0;1;28;23,17;23,17;15,95;0;Qty;10;0,464813;1;20100;30,4067;90;389;112;0,208459215;0,452664577;2,084592145;4,526645768;230;281;1,2;0,043478261;0,035587189;R;XP4;20154;200
20043;2;93;8;43;0;3;32;23,32;23,32;16,24;0;Qty;10;0,641184;1;20100;30,4067;90;389;112;0,372212693;0,435960591;3,72212693;4,359605911;230;281;1,2;0,043478261;0,035587189;N;XP4;20143;110
20043;2;95;18;43;1;6;32;24,08;24,08;14,03;0;Qty;10;0,699213;2;21200;34,1433;100;201;184;0,328903654;0,716322167;3,289036545;7,163221668;50;324;6,5;0,2;0,030864198;N;XP4;21243;110
20040;2;98;19;40;1;0;24;22,62;23,78;16,76;1;Qty;10;0,365996;1;21100;30,8071;100;383;134;0,061007958;0,349642005;0,610079576;3,496420048;230;348;1,5;0,043478261;0,028735632;B;XP4;21140;110
20039;2;103;2;39;1;1;24;16,46;16,53;16,53;2;Qty;10;0,324866;0;21000;16,284;100;101;0;0,458080194;-0,004234725;4,580801944;-0,042347247;220;216;1;0,045454545;0,046296296;B;XP4;21039;100
20030;2;104;2;30;2;1;24;22,3;22,3;15,7;2;Qty;10;0,227115;0;22000;28,9143;100;139;6;0,076233184;0,420382166;0,762331839;4,203821656;200;324;1,6;0,05;0,030864198;B;XP4;22030;140
20033;2;105;19;33;1;0;20;16,35;16,52;16,52;2;Qty;10;0,193788;0;21000;16,284;110;101;0;0,22324159;-0,010290557;2,232415902;-0,102905569;220;216;1;0,045454545;0,046296296;B;XP4;21033;200
20038;2;105;4;38;0;1;20;15,74;15,9;15,19;1;Qty;10;0,270492;0;20000;16,61;110;271;0;0,27064803;0,036208032;2,706480305;0,362080316;201;148;0,7;0,049751244;0,067567568;B;XP4;20038;120
20055;2;107;3;55;0;2;32;24,71;24,71;17,37;0;Qty;7;0,700581;2;20200;32,0579;110;377;377;0,295022258;0,422567645;2,065155807;2,957973518;70;363;5,2;0,1;0,019283747;R;XP4;20255;150
20040;2;107;4;40;0;1;20;15,9;15,9;15,19;1;Qty;1;0,270492;0;20000;16,61;110;271;0;0,257861635;0,046741277;0,257861635;0,046741277;201;148;0,7;0,004975124;0,006756757;B;XP4;20040;110
20045;2;108;10;45;1;4;32;24,22;24,22;17,65;0;Qty;4;0,61293;1;21100;30,8071;110;383;134;0,32122213;0,37223796;1,284888522;1,488951841;230;348;1,5;0,017391304;0,011494253;N;XP4;21145;120
20043;2;110;8;43;2;3;32;23,48;23,48;14,81;0;Qty;10;0,784783;2;22200;32,1587;110;608;420;0,36286201;0,58541526;3,628620102;5,8541526;70;399;5,7;0,142857143;0,025062657;N;XP4;22243;110
20063;2;110;9;63;1;1;32;23,74;23,74;16,68;0;Qty;10;0,663244;1;21100;30,8071;110;383;134;0,347935973;0,423261391;3,47935973;4,232613909;230;348;1,5;0,043478261;0,028735632;R;XP4;21163;110
20030;2;110;6;30;0;0;20;15,98;17,44;16,11;1;Qty;8;0,0233236;0;20000;16,61;110;271;0;0,251564456;-0,008069522;2,012515645;-0,064556176;201;148;0,7;0,039800995;0,054054054;B;XP4;20030;140
20045;2;112;16;45;1;4;32;24,56;24,56;14,99;0;Qty;6;0,77595;2;21200;34,1433;110;201;184;0,302931596;0,638425617;1,817589577;3,830553702;50;324;6,5;0,12;0,018518519;N;XP4;21245;120
20040;2;113;3;40;0;0;20;16,15;16,15;15,69;1;Qty;3;0,0917829;0;20000;16,61;110;271;0;0,238390093;0,029318037;0,715170279;0,087954111;201;148;0,7;0,014925373;0,02027027;B;XP4;20040;110
20045;2;115;11;45;0;5;36;25,34;25,34;18,63;0;Qty;4;0,861018;2;20200;32,0579;120;377;377;0,420678769;0,360171766;1,682715075;1,440687064;70;363;5,2;0,057142857;0,011019284;N;XP4;20245;120
20038;2;116;7;38;1;2;28;22,94;22,94;15,08;0;Qty;10;0,452689;1;21100;30,8071;120;383;134;0,220575414;0,521220159;2,205754141;5,212201592;230;348;1,5;0,043478261;0,028735632;B;XP4;21138;120
20037;2;117;2;37;1;1;24;16,53;16,53;16,53;2;Qty;7;0,324866;0;21000;16,284;120;101;0;0,451905626;0;3,163339383;0;220;216;1;0,031818182;0,032407407;B;XP4;21037;130
20045;2;118;4;45;2;2;32;23,78;23,78;17,37;0;Qty;10;0,602588;1;22100;30,1946;120;528;184;0,345668629;0,369027058;3,456686291;3,690270581;230;1055;4,6;0,043478261;0,009478673;N;XP4;22145;120
20045;2;119;5;45;0;1;36;25,44;25,44;18,83;0;Qty;6;0,9999;2;20200;32,0579;120;377;377;0,41509434;0,351035582;2,490566038;2,106213489;70;363;5,2;0,085714286;0,016528926;N;XP4;20245;120
20030;2;120;7;30;1;1;24;16;16;15,72;1;Qty;10;0,288747;0;21000;16,284;120;101;0;0,5;0,017811705;5;0,178117048;220;216;1;0,045454545;0,046296296;B;XP4;21030;140
20054;2;120;12;54;1;3;36;26,62;26,62;19,1;0;Qty;10;0,96887;2;21200;34,1433;120;201;184;0,352366642;0,393717277;3,523666416;3,937172775;50;324;6,5;0,2;0,030864198;R;XP4;21254;200
20027;2;120;1;27;0;1;20;17,41;17,41;17,41;1;Qty;10;0,305691;0;20000;16,61;120;271;0;0,148765078;0;1,487650775;0;201;148;0,7;0,049751244;0,067567568;B;XP4;20027;130
20025;2;121;15;25;1;0;20;17,12;17,12;17,12;2;Qty;10;0,108688;0;21000;16,284;120;101;0;0,168224299;0;1,682242991;0;220;216;1;0,045454545;0,046296296;B;XP4;21025;120
20070;2;122;9;70;1;1;32;23,74;23,74;16,68;0;Qty;10;0,663244;1;21100;30,8071;120;383;134;0,347935973;0,423261391;3,47935973;4,232613909;230;348;1,5;0,043478261;0,028735632;T;XP4;21170;180
20028;2;125;8;28;0;2;28;23,69;23,69;16,99;1;Qty;7;0,438834;1;20100;30,4067;130;389;112;0,181933305;0,394349617;1,273533136;2,760447322;230;281;1,2;0,030434783;0,024911032;B;XP4;20128;200
20042;2;125;9;42;1;1;32;23,74;23,74;16,68;0;Qty;3;0,663244;1;21100;30,8071;130;383;134;0,347935973;0,423261391;1,043807919;1,269784173;230;348;1,5;0,013043478;0,00862069;N;XP4;21142;160
20049;2;125;8;49;0;3;32;23,32;23,32;16,24;0;Qty;10;0,641184;1;20100;30,4067;130;389;112;0,372212693;0,435960591;3,72212693;4,359605911;230;281;1,2;0,043478261;0,035587189;N;XP4;20149;130
20037;2;127;20;37;0;1;24;20,79;20,79;20,79;1;Qty;11;0,316457;0;20000;16,61;130;271;0;0,154401154;0;1,698412698;0;201;148;0,7;0,054726368;0,074324324;B;XP4;20037;130
20049;2;127;18;49;1;6;32;24,08;24,08;14,03;0;Qty;2;0,699213;2;21200;34,1433;130;201;184;0,328903654;0,716322167;0,657807309;1,432644334;50;324;6,5;0,04;0,00617284;N;XP4;21249;130
20027;2;127;19;27;1;0;20;16,52;16,52;16,52;2;Qty;10;0,193788;0;21000;16,284;130;101;0;0,210653753;0;2,10653753;0;220;216;1;0,045454545;0,046296296;B;XP4;21027;130
20036;2;127;10;36;1;1;20;18,84;19,62;16,71;1;Qty;10;0,181036;0;21000;16,284;130;101;0;0,061571125;0,127468582;0,615711253;1,274685817;220;216;1;0,045454545;0,046296296;B;XP4;21036;180
20030;2;129;1;30;0;1;20;17,41;17,41;17,41;1;Qty;1;0,305691;0;20000;16,61;130;271;0;0,148765078;0;0,148765078;0;201;148;0,7;0,004975124;0,006756757;B;XP4;20030;140
20049;2;129;10;49;1;4;32;24,22;25,22;16,3;0;Qty;8;0,689592;2;21200;34,1433;130;201;184;0,32122213;0,485889571;2,569777044;3,887116564;50;324;6,5;0,16;0,024691358;N;XP4;21249;130
20065;2;130;4;65;2;2;28;22,71;24;17,81;2;Qty;1;0,505387;1;22100;30,1946;130;528;184;0,232937032;0,275126334;0,232937032;0,275126334;230;1055;4,6;0,004347826;0,000947867;R;XP4;22165;230
20068;2;135;8;68;2;0;20;18,84;22,3;15,69;2;Qty;10;0,0837298;0;22000;28,9143;140;139;6;0,061571125;0,200764818;0,615711253;2,007648184;200;324;1,6;0,05;0,030864198;T;XP4;22068;150
20041;2;136;10;41;1;4;32;24,22;25,22;16,3;0;Qty;10;0,689592;2;21200;34,1433;140;201;184;0,32122213;0,485889571;3,212221305;4,858895706;50;324;6,5;0,2;0,030864198;N;XP4;21241;140
20030;2;138;5;30;0;0;20;18;18;18;1;Qty;1;0,173339;0;20000;16,61;140;271;0;0,111111111;0;0,111111111;0;201;148;0,7;0,004975124;0,006756757;B;XP4;20030;140
20066;2;139;8;66;2;3;32;23,48;23,48;14,81;0;Qty;9;0,784783;2;22200;32,1587;140;608;420;0,36286201;0,58541526;3,265758092;5,26873734;70;399;5,7;0,128571429;0,022556391;R;XP4;22266;230
20055;2;142;12;55;1;3;36;26,62;26,62;19,1;0;Qty;10;0,96887;2;21200;34,1433;140;201;184;0,352366642;0,393717277;3,523666416;3,937172775;50;324;6,5;0,2;0,030864198;R;XP4;21255;150
20041;2;142;5;41;0;1;36;25,44;25,44;18,83;0;Qty;7;0,9999;2;20200;32,0579;140;377;377;0,41509434;0,351035582;2,905660377;2,457249071;70;363;5,2;0,1;0,019283747;N;XP4;20241;140
20065;2;145;8;65;0;3;28;23,69;25;17,96;0;Qty;10;0,747939;2;20200;32,0579;150;377;377;0,181933305;0,319042316;1,819333052;3,190423163;70;363;5,2;0,142857143;0,027548209;R;XP4;20265;230
20059;2;146;8;59;0;3;28;23,69;25;17,96;0;Qty;10;0,747939;2;20200;32,0579;150;377;377;0,181933305;0,319042316;1,819333052;3,190423163;70;363;5,2;0,142857143;0,027548209;R;XP4;20259;280
20058;2;148;8;58;0;3;28;23,69;25;17,96;0;Qty;1;0,747939;2;20200;32,0579;150;377;377;0,181933305;0,319042316;0,181933305;0,319042316;70;363;5,2;0,014285714;0,002754821;R;XP4;20258;270
20068;2;148;20;68;1;0;20;16,26;16,26;16,24;2;Qty;10;0,0790749;0;21000;16,284;150;101;0;0,2300123;0,001231527;2,300123001;0,012315271;220;216;1;0,045454545;0,046296296;T;XP4;21068;150
20042;2;153;4;42;2;2;32;23,78;23,78;17,37;0;Qty;10;0,602588;1;22100;30,1946;150;528;184;0,345668629;0,369027058;3,456686291;3,690270581;230;1055;4,6;0,043478261;0,009478673;N;XP4;22142;160
20055;2;154;15;55;2;2;36;24,51;24,51;16,88;0;Qty;10;0,812922;2;22200;32,1587;150;608;420;0,46878825;0,452014218;4,687882497;4,52014218;70;399;5,7;0,142857143;0,025062657;R;XP4;22255;150
20042;2;159;9;42;0;2;32;24,81;24,81;17,57;0;Qty;10;0,779108;2;20200;32,0579;160;377;377;0,289802499;0,412066022;2,89802499;4,120660216;70;363;5,2;0,142857143;0,027548209;N;XP4;20242;160
20042;2;160;10;42;1;4;32;24,22;25,22;16,3;0;Qty;1;0,689592;2;21200;34,1433;160;201;184;0,32122213;0,485889571;0,32122213;0,485889571;50;324;6,5;0,02;0,00308642;N;XP4;21242;160
20042;2;163;16;42;1;4;32;24,56;24,56;14,99;0;Qty;6;0,77595;2;21200;34,1433;160;201;184;0,302931596;0,638425617;1,817589577;3,830553702;50;324;6,5;0,12;0,018518519;N;XP4;21242;160
20054;2;165;9;54;0;2;28;24,81;24,81;17,57;0;Qty;10;0,779108;2;20200;32,0579;170;377;377;0,128577187;0,412066022;1,285771866;4,120660216;70;363;5,2;0,142857143;0,027548209;R;XP4;20254;200
20069;2;166;15;69;2;0;24;21,97;21,97;15,03;2;Qty;10;0,210854;0;22000;28,9143;170;139;6;0,092398726;0,46174318;0,923987255;4,617431803;200;324;1,6;0,05;0,030864198;T;XP4;22069;210
20051;2;168;15;51;2;1;28;23,23;23,23;16,28;1;Qty;10;0,469647;1;22100;30,1946;170;528;184;0,205337925;0,426904177;2,053379251;4,269041769;230;1055;4,6;0,043478261;0,009478673;N;XP4;22151;180
20051;2;170;16;51;1;4;32;24,56;24,56;14,99;0;Qty;4;0,77595;2;21200;34,1433;170;201;184;0,302931596;0,638425617;1,211726384;2,553702468;50;324;6,5;0,08;0,012345679;N;XP4;21251;180
20051;2;172;17;51;1;5;32;25,58;25,58;20,36;1;Qty;6;0,627278;1;21100;30,8071;170;383;134;0,250977326;0,256385069;1,505863956;1,538310413;230;348;1,5;0,026086957;0,017241379;N;XP4;21151;180
20070;2;178;4;70;2;2;28;22,71;24;17,81;2;Qty;10;0,505387;1;22100;30,1946;180;528;184;0,232937032;0,275126334;2,329370321;2,751263335;230;1055;4,6;0,043478261;0,009478673;T;XP4;22170;180
20051;2;179;5;51;0;1;32;24,8;24,8;19,21;0;Qty;10;0,604366;1;20100;30,4067;180;389;112;0,290322581;0,290994274;2,903225806;2,909942738;230;281;1,2;0,043478261;0,035587189;N;XP4;20151;180
20036;2;182;5;36;2;0;28;22,93;22,93;15,67;1;Qty;10;0,43793;1;22100;30,1946;180;528;184;0,221107719;0,46330568;2,211077191;4,633056796;230;1055;4,6;0,043478261;0,009478673;B;XP4;22136;180
20026;2;185;4;26;2;0;24;22,71;22,71;16,51;2;Qty;10;0,203737;0;22000;28,9143;190;139;6;0,05680317;0,375529982;0,568031704;3,755299818;200;324;1,6;0,05;0,030864198;B;XP4;22026;200
20061;2;189;15;61;2;2;36;24,51;24,51;16,88;0;Qty;10;0,812922;2;22200;32,1587;190;608;420;0,46878825;0,452014218;4,687882497;4,52014218;70;399;5,7;0,142857143;0,025062657;R;XP4;22261;190
20033;2;193;15;33;2;0;24;21,97;21,97;15,03;2;Qty;10;0,210854;0;22000;28,9143;190;139;6;0,092398726;0,46174318;0,923987255;4,617431803;200;324;1,6;0,05;0,030864198;B;XP4;22033;200
20065;2;194;4;65;2;2;28;22,71;24;17,81;2;Qty;1;0,505387;1;22100;30,1946;190;528;184;0,232937032;0,275126334;0,232937032;0,275126334;230;1055;4,6;0,004347826;0,000947867;R;XP4;22165;230
20028;2;195;18;28;1;2;20;16,37;18,35;18,35;2;Qty;7;0,26667;0;21000;16,284;200;101;0;0,221747098;-0,107901907;1,552229688;-0,755313351;220;216;1;0,031818182;0,032407407;B;XP4;21028;200
20064;2;195;17;64;1;5;32;25,58;25,58;20,36;1;Qty;5;0,627278;1;21100;30,8071;200;383;134;0,250977326;0,256385069;1,25488663;1,281925344;230;348;1,5;0,02173913;0,014367816;R;XP4;21164;200
20054;2;195;20;54;2;3;32;23,54;23,54;16,9;0;Qty;10;0,602842;1;22100;30,1946;200;528;184;0,359388275;0,392899408;3,593882753;3,928994083;230;1055;4,6;0,043478261;0,009478673;R;XP4;22154;200
20033;2;195;5;33;0;0;20;18;18;18;1;Qty;10;0,173339;0;20000;16,61;200;271;0;0,111111111;0;1,111111111;0;201;148;0,7;0,049751244;0,067567568;B;XP4;20033;200
20022;2;197;20;22;1;0;20;16,26;16,26;16,24;2;Qty;2;0,0790749;0;21000;16,284;200;101;0;0,2300123;0,001231527;0,4600246;0,002463054;220;216;1;0,009090909;0,009259259;B;XP4;21022;240
20026;2;199;5;26;0;0;20;18;18;18;1;Qty;7;0,173339;0;20000;16,61;200;271;0;0,111111111;0;0,777777778;0;201;148;0,7;0,034825871;0,047297297;B;XP4;20026;200
20062;2;200;17;62;1;5;32;23,92;27,04;19,94;0;Qty;10;0,704634;2;21200;34,1433;200;201;184;0,337792642;0,199598796;3,377926421;1,995987964;50;324;6,5;0,2;0,030864198;R;XP4;21262;220
20022;2;200;15;22;2;0;24;21,97;21,97;15,03;2;Qty;9;0,210854;0;22000;28,9143;200;139;6;0,092398726;0,46174318;0,83158853;4,155688623;200;324;1,6;0,045;0,027777778;B;XP4;22022;240
20064;2;200;20;64;2;3;32;23,54;23,54;16,9;0;Qty;10;0,602842;1;22100;30,1946;200;528;184;0,359388275;0,392899408;3,593882753;3,928994083;230;1055;4,6;0,043478261;0,009478673;R;XP4;22164;200
20058;2;206;5;58;2;0;28;22,93;22,93;15,67;1;Qty;5;0,43793;1;22100;30,1946;210;528;184;0,221107719;0,46330568;1,105538596;2,316528398;230;1055;4,6;0,02173913;0,004739336;R;XP4;22158;270
20032;2;208;19;32;1;0;20;16,52;16,52;16,52;2;Qty;1;0,193788;0;21000;16,284;210;101;0;0,210653753;0;0,210653753;0;220;216;1;0,004545455;0,00462963;B;XP4;21032;240
20069;2;210;7;69;1;2;28;22,94;22,94;15,08;0;Qty;10;0,452689;1;21100;30,8071;210;383;134;0,220575414;0,521220159;2,205754141;5,212201592;230;348;1,5;0,043478261;0,028735632;T;XP4;21169;210
20065;2;212;9;65;0;2;28;24,81;24,81;17,57;0;Qty;5;0,779108;2;20200;32,0579;210;377;377;0,128577187;0,412066022;0,642885933;2,060330108;70;363;5,2;0,071428571;0,013774105;R;XP4;20265;230
20021;2;215;9;21;1;0;20;16,45;16,45;16,45;2;Qty;10;0,118431;0;21000;16,284;220;101;0;0,215805471;0;2,158054711;0;220;216;1;0,045454545;0,046296296;B;XP4;21021;220
20062;2;219;5;62;2;1;36;25,51;25,51;18,88;0;Qty;10;0,857434;2;22200;32,1587;220;608;420;0,41121129;0,351165254;4,112112897;3,511652542;70;399;5,7;0,142857143;0,025062657;R;XP4;22262;220
20066;2;220;17;66;1;5;32;25,58;27,04;19,94;0;Qty;10;0,704634;2;21200;34,1433;220;201;184;0,250977326;0,282848546;2,50977326;2,828485456;50;324;6,5;0,2;0,030864198;R;XP4;21266;230
20066;2;227;20;66;2;3;32;23,54;23,54;16,9;0;Qty;1;0,602842;1;22100;30,1946;230;528;184;0,359388275;0,392899408;0,359388275;0,392899408;230;1055;4,6;0,004347826;0,000947867;R;XP4;22166;230
20065;2;229;17;65;1;5;32;25,58;27,04;19,94;0;Qty;3;0,704634;2;21200;34,1433;230;201;184;0,250977326;0,282848546;0,752931978;0,848545637;50;324;6,5;0,06;0,009259259;R;XP4;21265;230
20029;2;230;9;29;1;0;20;16,45;16,45;16,45;2;Qty;10;0,118431;0;21000;16,284;230;101;0;0,215805471;0;2,158054711;0;220;216;1;0,045454545;0,046296296;B;XP4;21029;230
20032;2;234;15;32;1;0;20;17,12;17,12;17,12;2;Qty;6;0,108688;0;21000;16,284;230;101;0;0,168224299;0;1,009345794;0;220;216;1;0,027272727;0,027777778;B;XP4;21032;240
20032;2;240;11;32;0;1;24;22,39;26,38;18,03;1;Qty;10;0,296963;0;20000;16,61;240;271;0;0,071907101;0,24181919;0,719071014;2,418191902;201;148;0,7;0,049751244;0,067567568;B;XP4;20032;240
20022;2;242;4;22;2;0;24;22,71;22,71;16,51;2;Qty;1;0,203737;0;22000;28,9143;240;139;6;0,05680317;0,375529982;0,05680317;0,375529982;200;324;1,6;0,005;0,00308642;B;XP4;22022;240
20032;2;244;18;32;1;3;20;18,35;30,6;15,71;1;Qty;3;0,315008;0;21000;16,284;240;101;0;0,089918256;0,168045831;0,269754768;0,504137492;220;216;1;0,013636364;0,013888889;B;XP4;21032;240
20059;2;259;5;59;2;0;28;22,93;24,58;18,98;2;Qty;10;0,499499;1;22100;30,1946;260;528;184;0,221107719;0,208113804;2,211077191;2,08113804;230;1055;4,6;0,043478261;0,009478673;R;XP4;22159;280
20058;2;272;8;58;2;2;28;22,7;23,25;16,31;0;Qty;5;0,493301;1;22100;30,1946;270;528;184;0,233480176;0,391784181;1,167400881;1,958920907;230;1055;4,6;0,02173913;0,004739336;R;XP4;22158;270
20024;2;274;9;24;1;0;20;16,45;16,45;16,45;2;Qty;10;0,118431;0;21000;16,284;270;101;0;0,215805471;0;2,158054711;0;220;216;1;0,045454545;0,046296296;B;XP4;21024;270
20059;2;284;14;59;1;4;32;26,01;26,01;17,88;0;Qty;7;0,779546;2;21200;34,1433;280;201;184;0,23029604;0,454697987;1,61207228;3,182885906;50;324;6,5;0,14;0,021604938;R;XP4;21259;280
30057;3;3;4;57;2;3;36;33,34;24,21;15,42;0;Qty;10;0,806633;2;32200;25,7225;0;399;346;0,079784043;1,162127108;0,797840432;11,62127108;70;441;6,3;0,142857143;0,022675737;R;XP4;32257;100
30023;3;15;19;23;0;0;20;18,84;19,53;16,17;1;Qty;10;0,322423;0;30000;22,904;20;148;0;0,061571125;0,165120594;0,615711253;1,651205937;200;194;1;0,05;0,051546392;B;XP4;30023;170
30053;3;17;15;53;2;1;32;21,78;22,01;16,88;1;Qty;10;0,612922;1;32100;24,2976;20;1055;265;0,469237833;0,29028436;4,692378329;2,902843602;230;850;3,7;0,043478261;0,011764706;N;XP4;32153;90
30063;3;17;3;63;0;1;28;24,04;23,56;16,41;0;Qty;10;0,462415;1;30100;25,652;20;281;158;0,164725458;0,46496039;1,647254576;4,6496039;230;313;1,4;0,043478261;0,031948882;R;XP4;30163;40
30063;3;22;5;63;2;1;28;22,93;22,43;16,51;1;Qty;5;0,531133;1;32100;24,2976;20;1055;265;0,221107719;0,388855239;1,105538596;1,944276196;230;850;3,7;0,02173913;0,005882353;R;XP4;32163;40
30057;3;24;7;57;1;2;24;16;34,78;20,5;2;Qty;10;0,466567;1;31100;24,9326;20;348;111;0,5;-0,219512195;5;-2,195121951;230;308;1,3;0,043478261;0,032467532;R;XP4;31157;100
30065;3;25;4;65;2;1;28;22,71;24,05;17,37;1;Qty;2;0,402588;1;32100;24,2976;30;1055;265;0,232937032;0,307426598;0,465874064;0,614853195;230;850;3,7;0,008695652;0,002352941;R;XP4;32165;110
30048;3;25;19;48;0;1;32;21,44;21,56;14,47;0;Qty;10;0,77618;2;30200;28,6605;30;363;363;0,492537313;0,481686247;4,925373134;4,816862474;70;368;5,3;0,142857143;0,027173913;N;XP4;30248;30
30048;3;27;20;48;2;4;36;20,54;20,75;15,78;0;Qty;10;0,8565;2;32200;25,7225;30;399;346;0,752677702;0,301647655;7,52677702;3,016476553;70;441;6,3;0,142857143;0,022675737;N;XP4;32248;30
30037;3;28;16;37;1;3;24;20,82;20,82;16,71;0;Qty;10;0,654547;1;31100;24,9326;30;348;111;0,152737752;0,245960503;1,527377522;2,459605027;230;308;1,3;0,043478261;0,032467532;B;XP4;31137;60
30063;3;32;3;63;1;2;32;22,28;22,28;17,11;0;Qty;10;0,712308;2;31200;27,4682;30;324;253;0,436265709;0,302162478;4,362657092;3,021624781;49;354;7,2;0,204081633;0,028248588;R;XP4;31263;40
30047;3;32;6;47;2;2;32;30,16;32,22;18,2;0;Qty;10;0,878762;2;32200;25,7225;30;399;346;0,061007958;0,657142857;0,610079576;6,571428571;70;441;6,3;0,142857143;0,022675737;N;XP4;32247;40
30052;3;32;19;52;0;1;32;21,56;21,56;14,47;0;Qty;7;0,77618;2;30200;28,6605;30;363;363;0,484230056;0,489979267;3,38961039;3,429854872;70;368;5,3;0,1;0,019021739;N;XP4;30252;40
30056;3;33;4;56;2;3;36;33,34;24,21;15,42;0;Qty;6;0,806633;2;32200;25,7225;30;399;346;0,079784043;1,162127108;0,478704259;6,972762646;70;441;6,3;0,085714286;0,013605442;R;XP4;32256;160
30048;3;33;19;48;1;1;32;30,46;32,04;18,34;0;Qty;10;0,605806;1;31100;24,9326;30;348;111;0,050558109;0,6608506;0,50558109;6,608505998;230;308;1,3;0,043478261;0,032467532;N;XP4;31148;30
30052;3;35;7;52;1;4;36;22,3;22,3;17,15;0;Qty;10;0,975166;2;31200;27,4682;40;324;253;0,614349776;0,300291545;6,143497758;3,002915452;49;354;7,2;0,204081633;0,028248588;N;XP4;31252;40
30047;3;35;19;47;0;1;32;21,34;24;19,35;0;Qty;10;0,9999;2;30200;28,6605;40;363;363;0,499531396;0,102842377;4,995313964;1,028423773;70;368;5,3;0,142857143;0,027173913;N;XP4;30247;40
30039;3;35;8;39;2;0;20;18,84;19,71;16,65;3;Qty;10;0,142538;0;32000;22,7873;40;324;0;0,061571125;0,131531532;0,615711253;1,315315315;200;650;3,3;0,05;0,015384615;B;XP4;32039;100
30046;3;35;5;46;2;1;32;22,2;22,43;16,51;0;Qty;10;0,615302;1;32100;24,2976;40;1055;265;0,441441441;0,344639612;4,414414414;3,446396124;230;850;3,7;0,043478261;0,011764706;N;XP4;32146;60
30052;3;37;17;52;0;5;32;21,76;21,76;17,87;0;Qty;3;0,646847;1;30100;25,652;40;281;158;0,470588235;0,217683268;1,411764706;0,653049804;230;313;1,4;0,013043478;0,009584665;N;XP4;30152;40
30063;3;37;5;63;2;1;28;22,93;23,37;18,03;2;Qty;5;0,548678;1;32100;24,2976;40;1055;265;0,221107719;0,271769273;1,105538596;1,358846367;230;850;3,7;0,02173913;0,005882353;R;XP4;32163;40
30062;3;38;5;62;2;1;36;25,51;24,6;18,86;0;Qty;10;0,838308;2;32200;25,7225;40;399;346;0,41121129;0,352598091;4,112112897;3,525980912;70;441;6,3;0,142857143;0,022675737;R;XP4;32262;140
30052;3;40;7;52;2;3;32;21,33;21,33;16,94;0;Qty;7;0,685193;2;32200;25,7225;40;399;346;0,500234412;0,259149941;3,501640881;1,814049587;70;441;6,3;0,1;0,015873016;N;XP4;32252;40
30052;3;42;15;52;2;1;32;21,54;22,01;16,88;1;Qty;1;0,612922;1;32100;24,2976;40;1055;265;0,485608171;0,276066351;0,485608171;0,276066351;230;850;3,7;0,004347826;0,001176471;N;XP4;32152;40
30037;3;44;20;37;2;0;20;18,88;20,41;18,04;3;Qty;10;0,0298869;0;32000;22,7873;40;324;0;0,059322034;0,046563193;0,593220339;0,465631929;200;650;3,3;0,05;0,015384615;B;XP4;32037;60
30040;3;44;8;40;2;1;24;19,34;19,54;16,31;1;Qty;10;0,293301;0;32000;22,7873;40;324;0;0,240951396;0,185775598;2,409513961;1,857755978;200;650;3,3;0,05;0,015384615;B;XP4;32040;80
