Day;Seller;NbBuyer;MoyHour;SumQty;NbProd;MoyTransPrice;MoyFinPrice;MoyQualID;MoyStdPrice;MoyProdPrice;MoyAge;MoyQuality;MoyQty;MoyQualAdmId;MoyIDAdmin;MoyAdminPrice;Moysupply;MoyHour2;MoymargBuyer;MoyNewOffer;MoymargSeller;MoyVmargBuyer;MoyVmargSeller;Moydem2;Moysup2;Moysup/dem;Moyqty/dem;Moyqty/off;SumVmargBuyer;SumVmargSeller;Moydertrans
29;4;8;108.125;75;8;19.01;26.5;1;25.11125;17.0325;1.5;0.399863125;9.375;0.75;292075;22.9837125;572.75;110;0.38448794075;191.875;0.12090841025;3.785697689125;1.1072381455;198.75;532.625;3.0875;0.055221273375;0.020473309125;30.285581513;8.857905164;195
29;5;8;128.25;62;8;20.16375;27;0.5;22.26625;17.4925;1.375;0.469294125;7.75;0.875;292087.5;23.3802875;445.875;128.75;0.319221218875;170;0.157730144375;2.798377037125;1.312816947875;155;440.25;4.125;0.070516304375;0.01903656325;22.387016297;10.502535583;136.25
29;6;9;81.1111111111111;56;9;19.0366666666667;27.5555555555556;0.888888888888889;24.4588888888889;15.99;0.333333333333333;0.491290222222222;6.22222222222222;0.888888888888889;290977.777777778;23.4637333333333;407.888888888889;82.2222222222222;0.446490627666667;188.444444444444;0.200068847;2.96037349311111;1.20638103511111;184.444444444444;398.777777777778;3;0.0457349896666667;0.0283881852222222;26.643361438;10.857429316;114.444444444444
29;7;4;26;35;4;27.5775;33;3.25;27.4425;18.7525;0.25;0.793413;8.75;1.75;291175;27.097125;302.5;27.5;0.21038261075;222.75;0.4561015005;1.74092287875;4.349669939;95;328;5.375;0.1554347825;0.02651613275;6.963691515;17.398679756;72.5
29;8;12;137.5;99;12;19.4433333333333;27.3333333333333;2.08333333333333;19.9575;16.2766666666667;0.583333333333333;0.496427916666667;8.25;1.16666666666667;292116.666666667;23.6495666666667;594.833333333333;137.5;0.400197012666667;265.833333333333;0.196949010083333;3.24698064616667;1.61823835241667;171.666666666667;592.833333333333;4.48333333333333;0.0626293996666667;0.0161676324166667;38.963767754;19.418860229;155.833333333333
29;9;11;116.272727272727;89;11;19.76;26.9090909090909;0.909090909090909;19.8127272727273;16.8372727272727;0.727272727272727;0.469499090909091;8.09090909090909;0.909090909090909;290727.272727273;22.1659545454545;290.181818181818;117.272727272727;0.354236195363636;154;0.179425980272727;2.91360379263636;1.44123841618182;198.181818181818;281.272727272727;1.9;0.0509137108181818;0.0357084721818182;32.049641719;15.853622578;125.454545454545
29;10;2;71.5;14;2;19.365;24;1;19.785;17.545;2;0.2487315;7;0;291500;22.03325;263.5;75;0.239349424;0;0.103741249;1.6744859775;0.735536425;210;192.5;0.95;0.034090909;0.03656906;3.348971955;1.47107285;85
29;11;9;102;70;9;19.7111111111111;28.8888888888889;3.66666666666667;20.6244444444444;17.9611111111111;0.222222222222222;0.659771666666667;7.77777777777778;1.55555555555556;290155.555555556;23.2922222222222;347.888888888889;102.222222222222;0.461085469222222;285.222222222222;0.105089020666667;3.88834137044445;0.812064394;141.111111111111;377.888888888889;3.64444444444444;0.0790890271111111;0.020659203;34.995072334;7.308579546;136.666666666667
29;12;3;84.6666666666667;22;3;21.7866666666667;33.3333333333333;3;21.9;19.27;0;0.869142;7.33333333333333;2;290200;24.55;355;86.6666666666667;0.530031512333333;355;0.130600242333333;4.07048255;0.942051548333333;70;365;5.2;0.104761905;0.020091324;12.21144765;2.826154645;103.333333333333
29;13;18;182.444444444444;105;18;22.6711111111111;30.2222222222222;0.611111111111111;24.1722222222222;19.0011111111111;0.444444444444444;0.768306888888889;5.83333333333333;1.61111111111111;290494.444444444;23.6043444444444;384.166666666667;182.777777777778;0.333323854944444;299.333333333333;0.195122252;2.06389269822222;0.936610004555556;132.222222222222;416.5;4.23888888888889;0.0568322981666667;0.0137288185;37.150068568;16.858980082;207.777777777778
29;14;1;283;8;1;18.75;24;1;20.74;19.44;3;0.237306;8;0;292000;22.0476;355;280;0.28;0;-0.035493827;2.24;-0.283950617;200;277;1.4;0.04;0.028880866;2.24;-0.283950617;280
29;15;3;88.6666666666667;26;3;19.49;26.6666666666667;1;20.81;17.38;1.33333333333333;0.452359;8.66666666666667;1;292100;23.4707;526.666666666667;90;0.359392413666667;216.666666666667;0.127092762666667;3.47482464233333;1.297266834;166.666666666667;519.666666666667;4.2;0.0721118013333333;0.0177649916666667;10.424473927;3.891800502;90
29;18;14;88.5;117;14;19.5228571428571;24;3.21428571428571;20.3528571428571;17.24;1.14285714285714;0.394828714285714;8.35714285714286;0.857142857142857;291228.571428571;23.4747285714286;326;88.5714285714286;0.221199946285714;137.285714285714;0.132730834714286;1.89675673285714;1.13488457035714;187.857142857143;301.642857142857;2.45714285714286;0.0659966119285714;0.0427386519285714;26.55459426;15.888383985;125
29;19;7;99;58;7;19.5;25.1428571428571;0.285714285714286;20.4485714285714;17.4271428571429;1;0.451454714285714;8.28571428571429;0.714285714285714;291214.285714286;23.4780142857143;378.857142857143;100;0.278779569285714;143.571428571429;0.120110391714286;2.437534178;0.977764083142857;167.142857142857;337;2.85714285714286;0.0670275067142857;0.0448475212857143;17.062739246;6.844348582;112.857142857143
29;20;2;147;19;2;19.84;24;2;19.795;16.48;0.5;0.4705315;9.5;1;292100;23.1208;764;150;0.2097081515;295;0.204363214;1.9952761015;1.927819907;230;716;3.1;0.041304348;0.013268156;3.990552203;3.855639814;150
30;1;2;48;15;2;17.945;26;2;18.04;14.22;0.5;0.4469645;7.5;0.5;302050;21.8751;496.5;50;0.441613653;108;0.262780137;2.8629885985;1.8943278815;215;546;2.5;0.0355434785;0.0179485105;5.725977197;3.788655763;90
30;2;9;88.1111111111111;66;9;19.9888888888889;24.8888888888889;1.44444444444444;21.6344444444444;16.8188888888889;0.888888888888889;0.433909133333333;7.33333333333333;0.888888888888889;301311.111111111;23.368;283.777777777778;87.7777777777778;0.228507978555556;134.111111111111;0.186189557333333;1.68764128744444;1.39674909222222;135.555555555556;304;3.73333333333333;0.0836507936666667;0.0278178497777778;15.188771587;12.57074183;142.222222222222
30;3;6;101.666666666667;45;6;21.0266666666667;26.6666666666667;1.33333333333333;23.255;16.14;0.5;0.453043166666667;7.5;0.833333333333333;300083.333333333;22.7135;226.833333333333;101.666666666667;0.269154044666667;147.333333333333;0.308837521;2.44970793316667;2.79658096766667;161.666666666667;238.5;2.28333333333333;0.0673654245;0.0336699615;14.698247599;16.779485806;145
30;4;11;93.1818181818182;87;11;18.7072727272727;25.8181818181818;1.09090909090909;20.3690909090909;15.4918181818182;0.454545454545455;0.421032545454545;7.90909090909091;0.818181818181818;301172.727272727;22.3758;512.363636363636;92.7272727272727;0.377992287272727;159.818181818182;0.211497947;3.07232473663636;1.66554477845455;224.545454545455;533.363636363636;2.36363636363636;0.03527668;0.0231791007272727;33.795572103;18.320992563;174.545454545455
30;5;10;103.9;73;10;21.622;30.4;0.7;22.8;18.389;0.3;0.6551169;7.3;1.4;300540;24.53106;319.4;106;0.3907578809;270.9;0.1760547859;2.9699641448;1.3202114737;109;316;4.16;0.0847857143;0.0291740262;29.699641448;13.202114737;160
30;6;14;110.642857142857;114;14;17.975;24.8571428571429;0.5;19.955;15.9307142857143;0.928571428571429;0.387586071428571;8.14285714285714;0.5;302050;21.8751;496.5;110;0.3767219185;108;0.142017954285714;2.93294707014286;1.36737901707143;215;546;2.5;0.0383385093571429;0.0187812269285714;41.061258982;19.143306239;168.571428571429
30;7;24;140.25;187;24;22.0270833333333;28.3333333333333;2.5;23.8429166666667;18.0266666666667;0.833333333333333;0.596198958333333;7.79166666666667;1.33333333333333;301383.333333333;24.5303916666667;355.916666666667;141.25;0.296848395125;195.833333333333;0.217576647625;2.36253823933333;1.63932149266667;138.333333333333;371.916666666667;4.25;0.09153762;0.023639369;56.700917744;39.343715824;190
30;8;12;162.083333333333;103;12;19.2133333333333;23.6666666666667;1.5;20.0525;17.2658333333333;0.583333333333333;0.428518;8.58333333333333;1;300100;22.85175;308;162.5;0.221850045166667;168.25;0.111635286666667;1.93907960866667;0.961040017333333;182.5;284.5;2.15;0.0595445135;0.0365885976666667;23.268955304;11.532480208;176.666666666667
30;10;14;147.714285714286;110;14;19.685;28.8571428571429;3.42857142857143;20.0678571428571;17.1421428571429;0.785714285714286;0.535248071428571;7.85714285714286;0.857142857142857;301585.714285714;23.00345;417.785714285714;147.857142857143;0.461981906928571;164.571428571429;0.153949399642857;3.63243549021429;1.22438398207143;202.857142857143;445.428571428571;2.65714285714286;0.0491489876428571;0.023144341;50.854096863;17.141375749;161.428571428571
30;13;2;42.5;20;2;21.565;34;1;27.92;19.735;0.5;0.8303765;10;2;302200;25.5648;566;45;0.575385844;442;0.093210129;5.753858439;0.932101288;70;490;7;0.142857143;0.020408163;11.507716878;1.864202576;230
30;14;9;175.222222222222;77;9;22.25;31.5555555555556;3.66666666666667;22.6;19.3555555555556;0.888888888888889;0.707842444444444;8.55555555555556;1.77777777777778;301288.888888889;25.8518;480.555555555556;174.444444444444;0.415774810888889;324.555555555556;0.151061840555556;3.57363124533333;1.29780198866667;101.111111111111;475.777777777778;5.52222222222222;0.114713595666667;0.0197953047777778;32.162681208;11.680217898;192.222222222222
30;15;9;111.222222222222;68;9;20.4266666666667;26.2222222222222;1;21.2822222222222;17.4533333333333;1.11111111111111;0.546772444444444;7.55555555555556;1;301433.333333333;24.3994444444444;294.222222222222;114.444444444444;0.266945549;149.555555555556;0.173747906555556;2.17594105488889;1.34107497266667;143.333333333333;314.777777777778;3.73333333333333;0.0854297634444445;0.0272332197777778;19.583469494;12.069674754;133.333333333333
30;16;2;100;5;2;22.165;30;3.5;22.235;20.115;1.5;0.635988;2.5;1.5;302150;24.3653;641;100;0.352063678;329;0.101834734;0.9638102685;0.2913788375;150;631;5.2;0.0307453415;0.004729301;1.927620537;0.582757675;100
30;17;13;156.846153846154;93;13;21.3576923076923;30.7692307692308;4.92307692307692;21.6730769230769;17.9223076923077;0.307692307692308;0.71811;7.15384615384615;1.61538461538462;300469.230769231;25.4332307692308;339.846153846154;157.692307692308;0.439742901538462;254.384615384615;0.192461772384615;3.12915888961538;1.31268418623077;110.769230769231;327.923076923077;4.43076923076923;0.0817916865384616;0.0246269564615385;40.679065565;17.064894421;160
30;18;8;91;50;8;19.71125;27.5;4.625;20.4375;15.74125;0.5;0.52543775;6.25;1.125;301362.5;25.1429875;304.375;92.5;0.390711381;191.625;0.257893871125;2.51272799775;1.5264448675;141.25;314.125;3.925;0.064810841375;0.0243545985;20.101823982;12.21155894;110
30;19;9;99.7777777777778;75;9;18.9966666666667;25.7777777777778;0.555555555555556;20.1555555555556;16.2677777777778;0.666666666666667;0.453163555555556;8.33333333333333;0.666666666666667;300511.111111111;22.5317777777778;239.222222222222;100;0.349082112;105.666666666667;0.175824751;3.29059461755556;1.48652156444444;203.333333333333;253.111111111111;1.52222222222222;0.0486024845555556;0.0361991847777778;29.615351558;13.37869408;123.333333333333
30;20;8;129.5;63;8;18.9775;24.5;1.5;19.5675;16.85125;0.625;0.3904875;7.875;0.375;301662.5;22.294525;349;130;0.282958421625;71.375;0.126779048375;2.3638478365;1.007600455;216.25;397.625;1.825;0.03596343875;0.025596746875;18.910782692;8.06080364;150
31;1;14;116.857142857143;94;14;18.8585714285714;26.8571428571429;2.78571428571429;19.9735714285714;17.8071428571429;0.571428571428571;0.542351357142857;6.71428571428571;1.14285714285714;310542.857142857;22.1494642857143;272.571428571429;118.571428571429;0.417854576642857;179.857142857143;0.068072814;3.10068726164286;0.341953244;134.285714285714;258.642857142857;3.4;0.0834143341428571;0.0273363217142857;43.409621663;4.787345416;132.142857142857
31;2;2;147.5;18;2;18.92;24;1;19.115;15.765;0.5;0.2849945;9;0.5;310050;21.2268;227.5;145;0.264428855;88.5;0.203391873;2.563207468;1.9079296875;210;261.5;1.25;0.0427272725;0.037500828;5.126414936;3.815859375;205
31;3;10;66.5;81;10;18.721;26;1.1;20.321;16.109;0.7;0.4176671;8.1;0.8;310380;21.6887;238.4;66;0.3756652109;123.2;0.1648836393;3.1173990586;1.3722328184;161;244.4;2.71;0.0890129871;0.0378740315;31.173990586;13.722328184;87
31;4;14;100.357142857143;97;14;18.2178571428571;25.1428571428571;0.857142857142857;20.6521428571429;15.9957142857143;1.35714285714286;0.358659357142857;6.92857142857143;0.571428571428571;311771.428571429;21.7241714285714;514.428571428571;100.714285714286;0.371567530428571;130.714285714286;0.142891040357143;2.46847963978571;0.966405279357143;215.285714285714;572.571428571429;2.58571428571429;0.0323940424285714;0.0160783545;34.558714957;13.529673911;160.714285714286
31;5;2;162.5;11;2;20.53;26;0;20.615;19.62;2.5;0.364646;5.5;0.5;312050;21.34545;546;165;0.264659723;123;0.046722781;1.323797974;0.061530668;214.5;609.5;2.75;0.0269608915;0.0164382755;2.647595948;0.123061336;180
31;6;8;61.5;58;8;18.785;28.5;1.25;23.39375;15.5275;0.375;0.502774125;7.25;1.25;311625;23.065475;470.5;60;0.505927288625;273;0.216971319;3.525403268875;1.528697139875;137.5;483.5;4.725;0.071240942125;0.020807044875;28.203226151;12.229577119;103.75
31;7;3;154.333333333333;8;3;17.0033333333333;20;0.666666666666667;34.2066666666667;16.6033333333333;2.33333333333333;0.230237666666667;2.66666666666667;0;312000;19.1871;320;153.333333333333;0.177032212666667;0;0.0243058453333333;0.460660953666667;0.082160407;199;293;1.5;0.0134003353333333;0.00910125133333333;1.381982861;0.246481221;156.666666666667
31;8;6;122.5;54;6;18.785;25.3333333333333;1.33333333333333;18.99;14.4866666666667;0.666666666666667;0.390444333333333;9;1;312100;23.5038;772;123.333333333333;0.3469957835;246;0.3003260035;3.18240418916667;2.6515559045;230;926;4;0.0391304348333333;0.00971922233333333;19.094425135;15.909335427;156.666666666667
31;9;2;196.5;8;2;19.56;22;1;21;18.01;1;0.347851;4;1;310100;23.9965;325;195;0.122777281;177;0.0860632985;0.633614263;0.404219878;220;351;1.6;0.018181818;0.0113960115;1.267228526;0.808439756;195
31;10;9;164.111111111111;69;9;18.3244444444444;25.3333333333333;2.22222222222222;20.03;16.5033333333333;2.11111111111111;0.350697655555556;7.66666666666667;0.777777777777778;312077.777777778;22.2478666666667;590;164.444444444444;0.371179276;183.666666666667;0.113196090333333;2.93223481044444;0.887869244111111;200.777777777778;658.555555555556;3.5;0.0486012996666667;0.0151813907777778;26.390113294;7.990823197;200
31;11;14;112.857142857143;114;14;18.7171428571429;27.1428571428571;2.28571428571429;19.655;17.3064285714286;0.428571428571429;0.488970128571429;8.14285714285714;0.714285714285714;310071.428571429;21.9504571428571;246.142857142857;113.571428571429;0.436910269142857;127;0.0895620682857143;3.61638318978571;0.712974043714286;190;269.571428571429;1.71428571428571;0.0476484229285714;0.0338508835714286;50.629364657;9.981636612;138.571428571429
31;13;13;88.6153846153846;116;13;20.5376923076923;29.8461538461538;0.769230769230769;21.92;17.86;0.384615384615385;0.646328;8.92307692307692;1.38461538461538;310446.153846154;24.0053;344.846153846154;90.7692307692308;0.450228898692308;257.846153846154;0.156874505;4.02172214984615;1.345213353;123.076923076923;341.307692307692;3.6;0.0948812781538462;0.0312095342307692;52.282387948;17.487773589;118.461538461538
31;14;6;103.166666666667;60;6;21.4416666666667;34.6666666666667;4.33333333333333;21.6333333333333;18.67;0.333333333333333;0.828498666666667;10;1.66666666666667;312166.666666667;24.6016;584;105;0.615662803833333;364;0.148371162833333;6.1566280415;1.48371162816667;116.666666666667;587.333333333333;6;0.125603865;0.0195486753333333;36.939768249;8.902269769;126.666666666667
31;15;13;133.846153846154;113;13;20.8769230769231;28.3076923076923;0.769230769230769;21.0230769230769;16.3846153846154;1.23076923076923;0.510068769230769;8.69230769230769;0.769230769230769;311923.076923077;21.9065;532;135.384615384615;0.368010111;153.538461538462;0.276045878461538;3.18656419315385;2.43125299238462;188.846153846154;587;3.59230769230769;0.0687324582307692;0.0205073608461539;41.425334511;31.606288901;140
31;16;11;165.272727272727;83;11;18.6327272727273;22.9090909090909;1.54545454545455;18.6390909090909;17.2890909090909;1.27272727272727;0.383744727272727;7.54545454545455;0.545454545454545;311054.545454545;19.9963272727273;259.818181818182;164.545454545455;0.231619557090909;83.4545454545455;0.0788790837272727;2.02723628627273;0.564470886545455;225.454545454545;226.363636363636;0.981818181818182;0.0333812432727273;0.038044035;22.299599149;6.209179752;177.272727272727
31;17;15;100.8;114;15;23.176;29.8666666666667;5.06666666666667;26.4106666666667;17.08;0.533333333333333;0.676030733333333;7.6;1.46666666666667;310746.666666667;24.07386;303.066666666667;101.333333333333;0.3055541736;229.866666666667;0.351081916133333;2.62432189393333;2.73104568806667;100;262.466666666667;4.49333333333333;0.122077922066667;0.0309475203333333;39.364828409;40.965685321;130
31;18;7;66.2857142857143;53;7;18.7242857142857;25.7142857142857;4.14285714285714;19.0585714285714;16.4142857142857;0.857142857142857;0.464218571428571;7.57142857142857;0.857142857142857;311371.428571429;21.7153571428571;287.142857142857;67.1428571428571;0.360455718428571;111.428571428571;0.139707329285714;2.90024463042857;1.04996505171429;136.857142857143;250.428571428571;3.85714285714286;0.105436272142857;0.0357201788571429;20.301712413;7.349755362;92.8571428571429
31;19;4;108.25;37;4;21.415;23;0.25;23.15;16.34;1.25;0.2820755;9.25;0.25;311025;20.511275;212.25;110;0.076086569;38.25;0.30798732325;0.7033822945;2.96743935325;222.5;172;0.775;0.04155138325;0.0616359445;2.813529178;11.869757413;145
31;20;5;131;34;5;18.474;23.2;1.2;18.54;17.184;0.4;0.3966514;6.8;0.6;311060;19.90126;268.6;130;0.2596741272;91.8;0.0751907032;1.9352261454;0.5070110312;226;236.4;1.02;0.0300790514;0.0341833078;9.676130727;2.535055156;154
32;1;5;195.8;44;5;19.28;25.6;2.6;23.656;17.38;0.4;0.474439;8.8;1;320500;22.47192;332.8;196;0.3233866554;183;0.1094524496;2.8641454952;0.9735395322;192;342;2.24;0.0591801244;0.026067328;14.320727476;4.867697661;216
32;2;10;106.1;86;10;19.353;30.4;2.8;19.98;16.458;0.4;0.65238769;8.6;1.1;321910;23.31624;634.9;108;0.5673706056;259;0.1874569173;5.1176742656;1.5713772271;176;597.8;3.92;0.0670590063;0.0179874872;51.176742656;15.713772271;123
32;3;8;133.375;62;8;20.315;28;1.5;21.21;16.57375;0.75;0.471051625;7.75;1;320475;23.1885375;289;133.75;0.38203912;169.25;0.229382296625;2.920468580125;1.68390216675;180;265.125;2.4375;0.064105731125;0.03929309275;23.363748641;13.471217334;155
32;4;15;111.4;99;15;19.1306666666667;24;0.6;21.1993333333333;16.1233333333333;0.866666666666667;0.320265733333333;6.6;0.533333333333333;321386.666666667;21.9767333333333;485.333333333333;113.333333333333;0.253902493333333;129.133333333333;0.1902278476;1.8900861922;1.1818385848;203.333333333333;482.333333333333;2.42666666666667;0.035952381;0.0205754637333333;28.351292883;17.727578772;180
32;5;4;132.75;31;4;19.5725;24;0.25;19.35;17.0975;2.25;0.37337175;7.75;0.5;322050;21.6116;324.25;135;0.20389550175;97.5;0.14061121025;1.788955017;1.1358880835;167.5;413.75;3.05;0.06196428575;0.01865963175;7.155820068;4.543552334;140
32;6;8;74.625;61;8;18.2325;24.5;0.5;20.25;16.59375;1.125;0.34705168;7.625;0.5;321550;21.8534125;522.5;75;0.337780637375;131.375;0.1107803015;2.5379801015;0.931335702875;215;517.75;2.3375;0.035679347875;0.022877277;20.303840812;7.450685623;146.25
32;7;6;70.3333333333333;57;6;21.31;28;2.16666666666667;19.93;17.0933333333333;0.5;0.551527333333333;9.5;1.33333333333333;321133.333333333;22.7731333333333;308.333333333333;68.3333333333333;0.330443489666667;183;0.232663146333333;3.24949593916667;2.24832594283333;170;333;3.2;0.093478261;0.0285396723333333;19.496975635;13.489955657;83.3333333333333
32;8;15;124.266666666667;115;15;18.9733333333333;26.1333333333333;1.6;19.45;16.52;0.4;0.42647384;7.66666666666667;0.8;320480;22.3912;387.8;124.666666666667;0.367565159533333;160.2;0.157722905333333;2.7956942042;1.24021781093333;186;352;2.28;0.051146998;0.0352256376666667;41.935413063;18.603267164;148.666666666667
32;9;13;120.230769230769;106;13;19.1576923076923;26.1538461538462;0.846153846153846;19.6230769230769;17.0307692307692;0.769230769230769;0.469325769230769;8.15384615384615;0.846153846153846;320700;22.2255230769231;248.153846153846;121.538461538462;0.356892666461538;125.307692307692;0.130332450769231;2.91865866261538;1.04822247684615;186.153846153846;256.846153846154;2.00769230769231;0.0479961343076923;0.0443950152307692;37.942562614;13.626892199;148.461538461538
32;10;6;136.666666666667;46;6;18.87;26;2;21.4716666666667;16.2;1.83333333333333;0.36403;7.66666666666667;0.5;322050;22.1143;609.5;138.333333333333;0.375911172333333;142;0.165617675166667;2.91846417016667;1.30334427333333;215;618;2.8;0.0357246376666667;0.0138340995;17.510785021;7.82006564;175
32;12;14;132.642857142857;121;14;20.3814285714286;31.4285714285714;2.35714285714286;21.7671428571429;19.2892857142857;0.642857142857143;0.766678928571429;8.64285714285714;1.35714285714286;321135.714285714;24.2563857142857;281.214285714286;133.571428571429;0.544602776571429;187.714285714286;0.0593412172857143;4.90408249842857;0.542628361;138.571428571429;298.285714285714;3.90714285714286;0.112653867928571;0.0321594765714286;68.657154978;7.596797054;145
32;13;1;16;10;1;22.01;36;1;24.99;17.3;0;0.905966;10;2;322200;24.7106;418;20;0.635620173;390;0.272254335;6.356201726;2.722543353;70;434;6.2;0.142857143;0.023041475;6.356201726;2.722543353;30
32;14;2;127;16;2;20.15;30;3;29.495;18.75;1.5;0.6571895;8;1;322100;22.6446;355.5;125;0.473860777;195;0.078833549;4.1084707855;0.900078895;135;420.5;4.1;0.0864285715;0.018891745;8.216941571;1.80015779;125
32;15;6;120.666666666667;47;6;18.7533333333333;23.3333333333333;0.5;21.225;16.9933333333333;1.83333333333333;0.312959833333333;7.83333333333333;0.5;322050;21.7791666666667;419.333333333333;121.666666666667;0.233012309833333;112.333333333333;0.103067233166667;2.029614638;0.919507385166667;183.333333333333;481.833333333333;2.96666666666667;0.0535559006666667;0.0169072113333333;12.177687828;5.517044311;126.666666666667
32;16;7;155.428571428571;61;7;21.74;32.5714285714286;4.42857142857143;21.8942857142857;17.5585714285714;0;0.801439285714286;8.71428571428571;2;321628.571428571;26.2408857142857;353.428571428571;154.285714285714;0.497940595857143;326.571428571429;0.243789017714286;4.46099836142857;2.02435634414286;58.5714285714286;374;6.42857142857143;0.149795918428571;0.0233356214285714;31.22698853;14.170494409;167.142857142857
32;18;4;66.25;37;4;17.9175;22;2;18.59;15.51;1;0.249689;9.25;0;321500;21.67485;209.5;67.5;0.22544904;0;0.15614525825;2.1404350995;1.48478591725;210;253;1.25;0.0439772725;0.060947311;8.561740398;5.939143669;100
32;19;7;75.2857142857143;49;7;18.1857142857143;25.7142857142857;0.428571428571429;19.4028571428571;17.1857142857143;0.857142857142857;0.456618285714286;7;0.571428571428571;320628.571428571;21.6289571428571;278.571428571429;75.7142857142857;0.410188378428571;102.285714285714;0.0719436584285714;3.15128542571429;0.428972283714286;190;293.571428571429;1.87142857142857;0.047054126;0.0309628434285714;22.05899798;3.002805986;100
32;20;5;159.8;31;5;19.41;27.2;1.8;20.066;17.11;1.2;0.426749;6.2;0.8;322080;23.03572;799.4;160;0.3983101742;227.2;0.1393274216;2.6276989308;1.1256582766;224;744.6;3.28;0.027478261;0.0084794742;13.138494654;5.628291383;174
33;2;13;111.923076923077;109;13;19.1115384615385;24.6153846153846;1.30769230769231;19.2076923076923;16.98;1.53846153846154;0.410809846153846;8.38461538461539;0.769230769230769;331384.615384615;21.4425923076923;366.384615384615;113.076923076923;0.274198261;127.538461538462;0.127822083384615;2.32452095792308;1.08271174161538;158.384615384615;381.384615384615;3.31538461538462;0.0801651063846154;0.0244142793846154;30.218772453;14.075252641;140.769230769231
33;3;10;123.3;82;10;19.855;24;0.6;22.516;16.37;0.6;0.3471684;8.2;0.6;330060;20.80118;211;124;0.1995691018;105;0.2254003026;1.7786737562;2.060986646;180;243.6;1.9;0.0573385094;0.0357626571;17.786737562;20.60986646;172
33;4;9;107.888888888889;70;9;18.7522222222222;28;1.33333333333333;20.92;16.7066666666667;0.666666666666667;0.487337555555556;7.77777777777778;1;331655.555555556;22.2612555555556;622.888888888889;108.888888888889;0.488070211555556;245.222222222222;0.124828992;3.94018888944444;1.00177572844444;208.333333333333;636.888888888889;3.28888888888889;0.0418476677777778;0.0151371294444444;35.461700005;9.015981556;172.222222222222
33;5;5;126;36;5;18.728;24;0.2;18.72;16.8;1.2;0.4181282;7.2;0.4;330840;20.1237;242.6;128;0.2657577204;69.6;0.1088351904;2.175362637;0.9319682954;174;281.8;2.24;0.0545714286;0.0310975664;10.876813185;4.659841477;154
33;6;3;47;22;3;18.9533333333333;26.6666666666667;0.666666666666667;21.8033333333333;16.5666666666667;1;0.410034333333333;7.33333333333333;0.666666666666667;331400;21.6035666666667;594;43.3333333333333;0.406166752;207.333333333333;0.144177928;3.89747785266667;1.03189971066667;219.333333333333;626.666666666667;2.76666666666667;0.0324454146666667;0.011579239;11.692433558;3.095699132;206.666666666667
33;7;14;130.5;97;14;21.7964285714286;30.8571428571429;3.14285714285714;25.4714285714286;19.8028571428571;0.642857142857143;0.732050285714286;6.92857142857143;1.71428571428571;331385.714285714;23.4492071428571;408.785714285714;130.714285714286;0.424142901928571;283.714285714286;0.103990839428571;2.98820570164286;0.885263553714286;102.714285714286;401.5;5.22857142857143;0.113366242642857;0.0201905795714286;41.834879823;12.393689752;153.571428571429
33;8;10;155.2;76;10;17.942;23.6;1;20.047;15.799;1.4;0.30409102;7.6;0.7;332070;21.85869;620.7;156;0.3113252926;190.3;0.1403306732;2.5494633522;1.1805903362;201.5;643.2;3.36;0.0436344354;0.012623649;25.494633522;11.805903362;168
33;10;20;147.75;149;20;19.295;28;2.95;19.582;16.3895;0.6;0.51111585;7.45;1;331600;22.78051;383.4;149;0.4464931694;179.8;0.1790210007;3.2338003666;1.38110704535;177.85;393.9;3.055;0.0554156016;0.02872400355;64.676007332;27.622140907;160.5
33;11;11;128.727272727273;93;11;18.8027272727273;26.5454545454545;2.72727272727273;19.3381818181818;16.7627272727273;0.454545454545455;0.55037;8.45454545454546;0.909090909090909;330090.909090909;21.9251181818182;248.363636363636;129.090909090909;0.404791897090909;163.272727272727;0.126606601454545;3.33152246090909;0.950711685090909;158.181818181818;274.909090909091;2.64545454545455;0.0693591191818182;0.0357632901818182;36.64674707;10.457828536;180
33;13;12;140.833333333333;91;12;20.1983333333333;28.3333333333333;0.5;21.245;19.225;0.666666666666667;0.652262833333333;7.58333333333333;1.25;330291.666666667;23.1264083333333;318.583333333333;142.5;0.399263002833333;224.5;0.0556149258333333;2.93042713991667;0.364883425;142.5;332.583333333333;3.40833333333333;0.070049172;0.0258772971666667;35.165125679;4.3786011;167.5
33;14;4;58.5;37;4;22.7025;32;3.75;24.745;18.545;0.75;0.738829;9.25;1.5;331900;23.610425;350.25;62.5;0.41733417675;261;0.22104055275;4.0119493655;2.12117039725;107.5;363.75;4.875;0.11509740275;0.0302643785;16.047797462;8.484681589;105
33;15;6;85.1666666666667;35;6;20.6783333333333;29.3333333333333;1.16666666666667;21.12;17.37;0.833333333333333;0.581274;5.83333333333333;1.16666666666667;331450;23.6264166666667;353.166666666667;85;0.410659351833333;212.5;0.194619201166667;2.94167222983333;0.937211747833333;139.833333333333;364.666666666667;3.96666666666667;0.0827813381666667;0.0225667125;17.650033379;5.623270487;93.3333333333333
33;16;2;53;17;2;21.41;34;4.5;30.105;19.175;0.5;0.7666335;8.5;2;332200;23.61;434;55;0.587142622;348;0.116567053;5.101922672;0.989759279;70;441;6.3;0.1214285715;0.0192743765;10.203845344;1.979518558;115
