D;0;H;76;AgId;Money;Margin;MarginRate;NewMoney;NewMargin;NewMarginRate;m_pNbPerceivedQuality;m_pCurrentSeller;m_pLastListenTime;m_pLeaveAfterTime;m_pArrivalTime;m_pFinishedTime;m_pElapsedTime;m_pTotalTime;m_pMakeTrustAgreements;m_pMaxQueueLength;m_pAveragePriceMarket;m_nNbUsualSellerPerProduct;m_pSpeed;m_pNegociationPart;m_pNegotiationEvolutionSpeed;m_pProbaVisitOtherSeller;m_pCompetitorImpact;m_pRigidityFactor;m_pNbNegOtherProductsUsualSeller;m_pNbNegOtherProducts;m_pNegociationPart;m_pMinimumMargin;m_pMinNbOfVisitedSellerBeforeBuy;m_pProbChangeProductResto;m_pMarketTour;m_pMarketTourNext;m_pTotalBoughtQuantity;GraphNbVisitToday;m_pBoughtQuantity;m_pBasicPrice;m_pPowerQual;m_pPrixQual;m_pMinimumQuality;m_pNeededQuantity;m_pTrustAgreementQuality;m_pMarketToursToday;m_pHasTrustAgreement;m_pToNegEverywhere;m_pTrustAgreementPrice;m_pIsInPrefferedList;m_pDayOfLastTransaction;m_pNbVisitToday;m_pNbVisitTodaySup0;m_pVisitedSellers;
D;23;H;13;104;-9719.77;4112.23;0.423079;425.53;174.47;0.410006;5;00000000;5.49972;0.2;5.2312;5.49972;0.268523;2.5;1;8;10;1;0.75;0.15325;0.0445009;0.0439605;5;0.633701;0.01;1;0.15325;-0.95;1;0.01;1;8;20;[[104:3:1]:[104:5:1]:[104:8:1]:[104:9:1]:];10;2;1;20;0.5;0;0;0.5;0;0.5;0;0.1;0.5;0.2;1;4;
D;23;H;15;59;-6293.41;2906.59;0.461847;278.21;121.79;0.437763;5;00000000;5.64972;0.2;5.2613;5.64972;0.388418;2.5;0;8;10;3;0.75;0.121912;0.0542163;0.0836487;5;0.738112;0.01;1;0.121912;0.05;1;0.01;1;5;20;[[59:5:1]:[59:12:1]:[59:13:1]:[59:14:1]:[59:15:1]:[59:16:1]:];10;2;1;20;0;0;0;0.5;0;0.5;0;0.25;-2.4;0.3;1;6;
D;23;H;16;36;-6322.04;2877.96;0.455226;269.86;130.14;0.48225;5;00000000;5.58306;0.2;5.27822;5.58306;0.304837;2.5;0;8;10;3;0.75;0.198265;0.0402715;0.0852569;5;0.50761;0.01;1;0.198265;0.05;1;0.01;0;0;20;[[36:9:1]:[36:14:1]:[36:15:1]:[36:16:1]:];10;2;1;20;0;0;0;0;0;0;0;0.2;0.65;0.2;1;4;
D;23;H;16;99;-10848.3;3655.66;0.336979;434.8;205.2;0.471941;5;00000000;5.54972;0.2;5.28295;5.56639;0.28344;2.5;1;8;10;1;0.75;0.0971776;0.0703709;0.0384749;5;0.506076;0.01;1;0.0971776;-0.95;1;0.01;1;4;20;[[99:3:1]:[99:4:1]:[99:8:1]:];10;2;1;20;0.6;0;0;0.5;0;0.5;0;0.1;-0.65;0.15;1;3;
D;23;H;21;48;-7182.39;2833.61;0.394522;298.21;141.79;0.47547;5;00000000;5.68306;0.2;5.35976;5.69972;0.339963;2.5;0;8;10;3;0.75;0.0774717;0.0371793;0.109846;5;0.741883;0.01;1;0.0774717;0.05;1;0.01;1;19;20;[[48:11:1]:[48:12:1]:[48:13:1]:[48:15:1]:[48:16:1]:[48:19:1]:];10;2;1;20;0.1;0;0;0.5;0;0.5;0;0.25;0.4;0.3;1;6;
D;23;H;21;101;-11405.7;4938.32;0.43297;390.7;329.3;0.842846;5;00000000;5.58306;0.2;5.36316;5.59972;0.236566;2.5;1;8;10;1;0.75;0.0658674;0.056414;0.0313944;5;0.529133;0.01;1;0.0658674;-0.95;1;0.01;1;4;20;[[101:3:1]:[101:4:1]:[101:17:1]:[101:18:1]:];10;2;1;20;0.8;0;0;0.5;0;0.5;0;0.05;-1.05;0.2;1;4;
D;23;H;25;91;-9806.02;5137.98;0.523962;181.32;242.68;1.33841;5;00000000;6.56639;0.2;5.41669;6.58306;1.16636;2.5;1;8;10;1;0.75;0.0982383;0.0432678;0.0762338;5;0.581003;0.01;1;0.0982383;-0.95;1;0.01;0;0;12;[[91:1:1]:[91:2:1]:[91:4:1]:[91:5:1]:[91:6:1]:[91:7:1]:[91:8:1]:[91:10:1]:[91:11:1]:[91:12:1]:[91:13:1]:[91:15:1]:[91:16:1]:[91:17:1]:[91:18:1]:[91:19:1]:[91:20:1]:];6;2;1;20;0.7;4;0;1;0;0.5;0;0.1;3.3;0.85;1;17;
D;23;H;26;33;-6544.46;2555.54;0.390489;362.4;77.6;0.214128;5;00000000;5.84972;0.2;5.43575;5.84972;0.413968;2.5;0;8;10;3;0.75;0.0672594;0.0668988;0.144032;5;0.665557;0.01;1;0.0672594;0.05;1;0.01;0;0;20;[[33:11:1]:[33:14:1]:[33:15:1]:[33:16:2]:[33:17:1]:];10;2;1;20;0.1;0;0;0;0;0;0;0.25;1.05;0.3;1.2;5;
D;23;H;27;116;-8790.04;3321.96;0.377923;426.87;133.13;0.311875;5;00000000;6.04972;0.2;5.46133;6.04972;0.588392;2.5;0;8;10;3;0.75;0.110638;0.0534852;1;5;0.0737059;0.01;1;0.110638;0.05;1;0.01;0;0;20;[[116:1:2]:[116:2:1]:[116:4:2]:[116:11:1]:[116:12:1]:[116:13:1]:[116:15:1]:];10;2;1;20;0.4;0;0;0;0;0;0;0.25;1.8;0.45;1.28571;7;
D;23;H;28;54;-6720.32;2699.68;0.401719;282.94;157.06;0.5551;5;00000000;5.81639;0.2;5.47756;5.81639;0.338834;2.5;0;8;10;3;0.75;0.0967369;0.075191;0.125281;5;0.656999;0.01;1;0.0967369;0.05;1;0.01;1;3;20;[[54:2:1]:[54:3:1]:[54:4:1]:[54:11:1]:[54:14:1]:[54:16:1]:[54:18:1]:];10;2;1;20;0.1;0;0;0.5;0;0.5;0;0.25;-0.8;0.35;1;7;
D;23;H;30;40;-7837.01;3202.99;0.408701;409.65;70.35;0.171732;5;00000000;5.69972;0.2;5.51298;5.71639;0.203411;2.5;0;8;10;3;0.75;0.0879801;0.040802;0.13219;5;0.768125;0.01;1;0.0879801;0.05;1;0.01;0;0;20;[[40:10:1]:[40:13:1]:[40:16:1]:];10;2;1;20;0.2;0;0;0;0;0;0;0.2;-2.05;0.15;1;3;
D;23;H;31;25;-7009.63;2622.37;0.37411;512.24;127.76;0.249414;5;00000000;5.96639;0.2;5.52607;5.96639;0.440316;2.5;0;8;10;3;0.75;0.140353;0.0768378;0.115904;5;0.623151;0.01;1;0.140353;0.05;1;0.01;0;0;30;[[25:5:1]:[25:10:1]:[25:11:1]:[25:12:1]:[25:17:1]:[25:19:1]:];15;2;1;20;0.1;-5;0;0;0;0;0;0.25;2.45;0.3;1;6;
D;23;H;32;21;-6484.05;2735.95;0.421951;267.36;132.64;0.49611;5;00000000;5.98306;0.2;5.54939;5.99972;0.450329;2.5;0;8;10;3;0.75;0.0533461;0.0681961;0.123547;5;0.521499;0.01;1;0.0533461;0.05;1;0.01;0;0;20;[[21:5:2]:[21:6:2]:[21:9:1]:[21:14:1]:[21:18:1]:[21:19:1]:];10;2;1;20;0;0;0;0;0;0;0;0.25;2.05;0.4;1.33333;6;
D;23;H;32;68;-10239.7;4448.3;0.434417;452.38;187.62;0.41474;5;00000000;6.03306;0.2;5.54279;6.03306;0.490265;2.5;0;8;10;3;0.75;0.141363;0.0470046;0.0940504;5;0.686844;0.01;1;0.141363;0.05;1;0.01;1;18;20;[[68:11:1]:[68:13:1]:[68:16:1]:[68:17:1]:[68:18:1]:[68:19:2]:];10;2;1;20;0.6;0;0;0.5;0;0.5;0;0.2;1.25;0.35;1.16667;6;
D;23;H;33;32;-6597.55;2342.45;0.355048;266.3;133.7;0.502065;5;00000000;5.94972;0.2;5.55459;5.94972;0.39513;2.5;0;8;10;3;0.75;0.0379418;0.0894656;0.116992;5;0.537727;0.01;1;0.0379418;0.05;1;0.01;0;0;20;[[32:10:1]:[32:11:1]:[32:12:1]:[32:13:2]:[32:18:1]:[32:19:1]:];10;2;1;20;0;0;0;0;0;0;0;0.25;0.2;0.35;1.16667;6;
D;23;H;33;80;-9466.73;3773.27;0.398582;384.8;215.2;0.559252;5;00000000;5.74972;0.2;5.55209;5.74972;0.197633;2.5;0;8;10;3;0.75;0.05766;0.0409277;0.0629328;5;0.743378;0.01;1;0.05766;0.05;1;0.01;0;0;20;[[80:3:1]:[80:6:1]:];10;2;1;20;0.5;0;0;0;0;0;0;0.3;-1.35;0.1;1;2;
D;23;H;34;82;-10564;4220.03;0.399474;470.96;169.04;0.358926;5;00000000;5.83306;0.2;5.57462;5.84972;0.275098;2.5;0;8;10;3;0.75;0.105552;0.0683727;0.00771521;5;0.677146;0.01;1;0.105552;0.05;1;0.01;0;0;20;[[82:1:1]:[82:5:1]:[82:11:1]:[82:13:1]:];10;2;1;20;0.6;0;0;0;0;0;0;0.2;-0.05;0.2;1;4;
D;23;H;37;49;-7744.3;3279.7;0.423499;307.26;172.74;0.562195;5;00000000;5.86639;0.2;5.61852;5.88306;0.264534;2.5;0;8;10;3;0.75;0.087515;0.0150802;0.104467;5;0.7224;0.01;1;0.087515;0.05;1;0.01;0;0;20;[[49:10:1]:[49:13:1]:[49:15:1]:[49:16:1]:];10;2;1;20;0.2;0;0;0;0;0;0;0.25;-0.7;0.2;1;4;
D;23;H;37;69;-10355.1;3336.94;0.322252;486.98;113.02;0.232083;5;00000000;6.11639;0.2;5.63263;6.11639;0.483763;2.5;0;8;10;3;0.75;0.00817583;0.0573148;0.0260571;5;0.856066;0.01;1;0.00817583;0.05;1;0.01;1;11;20;[[69:4:1]:[69:11:1]:[69:14:1]:[69:17:1]:[69:19:1]:];10;2;1;20;0.5;0;0;0.5;0;0.5;0;0.25;1.35;0.25;1;5;
D;23;H;37;113;-6346.1;2113.9;0.333102;292.89;107.11;0.3657;5;00000000;6.38306;0.2;5.62345;6.38306;0.759609;2.5;0;8;10;3;0.75;0.111847;0.0729415;1;5;0.268333;0.01;1;0.111847;0.05;1;0.01;0;0;20;[[113:5:1]:[113:6:1]:[113:7:1]:[113:8:1]:[113:9:1]:[113:10:1]:[113:11:1]:[113:12:1]:[113:13:1]:[113:16:1]:[113:17:1]:[113:18:1]:[113:19:2]:];10;2;1;20;0;0;0;0;0;0;0;0.3;4.55;0.7;1.07692;13;
D;23;H;38;76;-10318.6;3793.42;0.36763;295.98;56.02;0.18927;5;00000000;6.58306;0.2;5.6487;6.59972;0.951026;2.5;0;8;10;3;0.75;0.171853;0.0484233;0.063062;5;0.965631;0.01;1;0.171853;0.05;1;0.01;0;0;11;[[76:2:1]:[76:3:1]:[76:4:1]:[76:5:1]:[76:6:1]:[76:7:1]:[76:8:1]:[76:10:1]:[76:11:1]:[76:13:1]:[76:14:1]:[76:15:1]:[76:16:1]:[76:17:1]:[76:18:1]:[76:19:1]:[76:20:1]:];5.5;2;1;20;0.6;4.5;0;1;0;0.5;0;0.25;-1.35;0.85;1;17;
D;23;H;41;41;-7313.2;2490.8;0.34059;330.14;109.86;0.332768;5;00000000;5.96639;0.2;5.6944;5.96639;0.271991;2.5;0;8;10;3;0.75;0.00962388;0.0879996;0.0953188;5;0.561027;0.01;1;0.00962388;0.05;1;0.01;0;0;20;[[41:6:1]:[41:9:1]:[41:16:1]:];10;2;1;20;0.1;0;0;0;0;0;0;0.25;1.4;0.15;1;3;
D;23;H;42;47;-6624.07;2455.93;0.370758;293.78;86.22;0.293485;5;00000000;6.66639;0.2;5.7035;6.94972;1.24622;2.5;0;8;10;3;0.75;0.0802409;0.0377805;0.114996;5;0.620792;0.01;1;0.0802409;0.05;1;0.01;0;8;19;[[47:1:2]:[47:2:1]:[47:3:1]:[47:4:1]:[47:5:1]:[47:6:1]:[47:7:1]:[47:8:1]:[47:9:1]:[47:10:1]:[47:11:1]:[47:12:1]:[47:13:1]:[47:14:1]:[47:15:1]:[47:16:1]:[47:17:1]:[47:18:1]:[47:19:1]:[47:20:1]:];9.5;2;1;20;0;0.5;0;0.5;0;0.5;0;0.3;0.25;1.05;1.05;20;
D;23;H;42;52;-7343.16;2488.84;0.338933;346.05;93.95;0.271493;5;00000000;6.64972;0.2;5.70576;6.64972;0.943959;2.5;0;8;10;3;0.75;0.0922175;0.0541584;0.077694;5;0.428745;0.01;1;0.0922175;0.05;1;0.01;1;1;20;[[52:1:1]:[52:2:1]:[52:3:1]:[52:4:1]:[52:6:1]:[52:7:1]:[52:9:1]:[52:11:1]:[52:12:1]:[52:13:1]:[52:15:1]:[52:16:1]:[52:17:1]:[52:18:1]:[52:19:1]:[52:20:1]:];10;2;1;20;0.1;0;0;0.5;0;0.5;0;0.3;0.45;0.8;1;16;
D;23;H;42;100;-9013.67;3834.33;0.425391;440.84;199.16;0.451774;5;00000000;5.93306;0.2;5.7021;5.93306;0.230955;2.5;1;8;10;1;0.75;0.134089;0.030259;0.0800373;5;0.724697;0.01;1;0.134089;-0.95;1;0.01;1;19;20;[[100:19:1]:[100:20:1]:];10;2;1;20;0.6;0;0;1;0;1;0;0.05;2.2;0.1;1;2;
D;23;H;44;35;-7451.56;2416.44;0.324286;294.03;85.97;0.292385;5;00000000;6.63306;0.2;5.73692;6.89972;1.1628;2.5;0;8;10;3;0.75;0.0907038;0.082164;0.0940038;5;0.546432;0.01;1;0.0907038;0.05;1;0.01;0;7;17;[[35:1:1]:[35:2:1]:[35:3:1]:[35:4:1]:[35:5:1]:[35:6:1]:[35:7:1]:[35:8:1]:[35:9:1]:[35:10:1]:[35:11:1]:[35:12:1]:[35:13:1]:[35:14:1]:[35:15:1]:[35:16:1]:[35:17:1]:[35:18:1]:[35:19:1]:[35:20:1]:];8.5;2;1;20;0.1;1.5;0;0.5;0;0.5;0;0.3;4.25;1;1;20;
D;23;H;44;43;-7265.08;2662.92;0.366537;333.1;106.9;0.320925;5;00000000;6.43306;0.2;5.74359;6.43306;0.689468;2.5;0;8;10;3;0.75;0.127373;0.0710828;0.0790509;5;0.557587;0.01;1;0.127373;0.05;1;0.01;1;5;20;[[43:2:1]:[43:3:1]:[43:4:1]:[43:5:1]:[43:6:1]:[43:8:1]:[43:9:2]:[43:11:1]:[43:16:1]:[43:17:1]:];10;2;1;20;0.1;0;0;0.5;0;0.5;0;0.35;-0.25;0.55;1.1;10;
D;23;H;44;98;-9054.94;3713.06;0.410059;503.56;168.44;0.334498;5;00000000;5.91639;0.2;5.74096;5.93306;0.192096;2.5;1;8;10;1;0.75;0.0630757;0.0590028;0.0467483;5;0.643975;0.01;1;0.0630757;-0.95;1;0.01;0;0;24;[[98:7:1]:[98:8:1]:[98:10:1]:];12;2;1;20;0.4;-2;0;0;0;0;0;0.1;0.35;0.15;1;3;
D;23;H;45;39;-6311.26;2528.74;0.400671;230.79;69.21;0.299883;5;00000000;6.94972;0.2;5.75593;7.16639;1.41046;2.5;0;8;10;3;0.75;0.0323366;0.0486135;0.114423;5;0.593144;0.01;1;0.0323366;0.05;1;0.01;0;4;15;[[39:1:1]:[39:2:1]:[39:3:1]:[39:4:1]:[39:5:1]:[39:6:1]:[39:7:1]:[39:8:1]:[39:9:1]:[39:10:1]:[39:11:1]:[39:12:1]:[39:13:1]:[39:14:1]:[39:15:1]:[39:16:1]:[39:17:1]:[39:18:1]:[39:19:1]:[39:20:1]:];7.5;2;1;20;0;2.5;0;1;0;0.5;0;0.25;1.3;1;1;20;
D;23;H;45;74;-11178.9;3849.06;0.344314;551.06;128.94;0.233985;5;00000000;6.19972;0.2;5.75158;6.21639;0.464808;2.5;0;8;10;3;0.75;0.179653;0.0234345;0.074284;5;0.737857;0.01;1;0.179653;0.05;1;0.01;0;0;20;[[74:1:2]:[74:2:1]:[74:3:1]:[74:18:1]:[74:19:1]:];10;2;1;20;0.7;0;0;0;0;0;0;0.25;-1.4;0.3;1.2;5;
D;23;H;45;111;-6468.84;2427.16;0.375208;26.96;13.04;0.48368;5;00000000;7.08306;0.2;5.75402;7.24972;1.4957;2.5;0;8;10;3;0.75;0.149141;0.0515246;1;5;0.379359;0.01;1;0.149141;0.05;1;0.01;0;11;2;[[111:1:1]:[111:2:2]:[111:3:1]:[111:4:1]:[111:5:1]:[111:6:2]:[111:7:1]:[111:8:1]:[111:9:1]:[111:10:1]:[111:11:1]:[111:12:1]:[111:13:2]:[111:14:1]:[111:15:1]:[111:16:2]:[111:17:1]:[111:18:1]:[111:19:1]:[111:20:2]:];1;2;1;20;0.4;9;0;0;0;0.5;0;0.35;5.95;1.25;1.25;20;
D;23;H;46;73;-9925.2;3738.8;0.376698;406.06;105.94;0.260897;5;00000000;5.98306;0.2;5.77899;6.74972;0.970731;2.5;0;8;10;3;0.75;0.0409672;0.0281941;0.0652652;5;0.667798;0.01;1;0.0409672;0.05;1;0.01;0;20;16;[[73:1:1]:[73:2:1]:[73:3:1]:[73:4:1]:[73:5:1]:[73:6:1]:[73:7:1]:[73:8:1]:[73:9:1]:[73:10:1]:[73:11:1]:[73:12:1]:[73:13:1]:[73:14:1]:[73:15:1]:[73:16:1]:[73:17:1]:[73:18:1]:[73:19:1]:[73:20:1]:];8;2;1;20;0.6;2;0;0.5;0;0.5;0;0.25;0.25;1;1;20;
D;23;H;47;22;-7168.43;2451.57;0.341995;351.75;88.25;0.250888;5;00000000;6.13306;0.2;5.79789;6.13306;0.335164;2.5;0;8;10;3;0.75;0.0843831;0.0468281;0.128821;5;0.493189;0.01;1;0.0843831;0.05;1;0.01;0;0;20;[[22:5:1]:[22:6:2]:[22:8:1]:[22:15:1]:[22:17:1]:];10;2;1;20;0.1;0;0;0;0;0;0;0.25;0.8;0.3;1.2;5;
D;23;H;53;62;-9831.25;3636.75;0.369917;440;280;0.636364;5;00000000;6.11639;0.2;5.89795;6.94972;1.05177;2.5;0;8;10;3;0.75;0.099038;0.0129433;0.0835566;5;0.843042;0.01;1;0.099038;0.05;1;0.01;0;10;20;[[62:1:1]:[62:2:1]:[62:3:1]:[62:4:1]:[62:5:1]:[62:6:1]:[62:7:1]:[62:8:1]:[62:9:1]:[62:10:1]:[62:11:1]:[62:12:1]:[62:13:1]:[62:14:1]:[62:15:1]:[62:16:1]:[62:17:1]:[62:18:1]:[62:19:1]:[62:20:1]:];10;2;1;20;0.7;0;0;0.5;0;0.5;0;0.25;0.3;1;1;20;
D;23;H;55;79;-9019.96;3684.04;0.408432;211.28;108.72;0.514578;5;00000000;6.23306;0.2;5.92923;6.84972;0.920492;2.5;0;8;10;3;0.75;0.100985;0.0438078;0.0605908;5;0.933328;0.01;1;0.100985;0.05;1;0.01;0;4;10;[[79:1:1]:[79:2:1]:[79:3:1]:[79:4:1]:[79:5:1]:[79:6:1]:[79:7:1]:[79:8:1]:[79:9:1]:[79:10:1]:[79:11:1]:[79:12:1]:[79:13:1]:[79:14:1]:[79:15:1]:[79:16:1]:[79:17:1]:[79:18:1]:[79:19:1]:[79:20:1]:];5;2;1;20;0.6;5;0;0.5;0;0.5;0;0.25;-0.1;1;1;20;
D;23;H;56;30;-6121.54;2038.46;0.332998;200.06;59.94;0.29961;5;00000000;6.76639;0.2;5.93625;6.99972;1.06348;2.5;0;8;10;3;0.75;0.0808968;0.0410395;0.0934572;5;0.704064;0.01;1;0.0808968;0.05;1;0.01;0;20;13;[[30:1:1]:[30:2:1]:[30:3:1]:[30:4:1]:[30:5:1]:[30:6:1]:[30:7:1]:[30:8:1]:[30:9:1]:[30:10:1]:[30:11:1]:[30:12:1]:[30:13:1]:[30:14:1]:[30:15:1]:[30:16:1]:[30:17:1]:[30:18:1]:[30:19:1]:[30:20:1]:];6.5;2;1;20;0;3.5;0;0.5;0;0.5;0;0.25;4.3;1;1;20;
D;23;H;56;87;-9577.63;3894.37;0.406611;389.46;210.54;0.540595;5;00000000;6.14972;0.2;5.94646;6.14972;0.203259;2.5;1;8;10;1;0.75;0.174989;0.0250273;0.0361555;5;0.559778;0.01;1;0.174989;-0.95;1;0.01;1;20;20;[[87:17:1]:[87:18:1]:[87:20:1]:];10;2;1;20;0.5;0;0;0.5;0;0.5;0;0.1;-0.7;0.15;1;3;
D;23;H;57;64;-9871.25;3504.75;0.355046;280.95;71.05;0.252892;5;00000000;6.18306;0.2;5.95117;7.04972;1.09856;2.5;0;8;10;3;0.75;0.175703;0.0461289;0.0625799;5;0.777822;0.01;1;0.175703;0.05;1;0.01;0;5;11;[[64:1:1]:[64:2:1]:[64:3:1]:[64:4:1]:[64:5:1]:[64:6:1]:[64:7:1]:[64:8:1]:[64:9:1]:[64:10:1]:[64:11:1]:[64:12:1]:[64:13:1]:[64:14:1]:[64:15:1]:[64:16:1]:[64:17:1]:[64:18:1]:[64:19:1]:[64:20:1]:];5.5;2;1;20;0.6;4.5;0;0.5;0;0.5;0;0.2;-1.35;1;1;20;
D;23;H;57;93;-8710.6;2377.4;0.272932;390.49;89.51;0.229225;5;00000000;6.33306;0.2;5.95248;6.34972;0.397241;2.5;1;8;10;1;0.75;0.103374;0.0532974;0.0349027;5;0.733701;0.01;1;0.103374;-0.95;1;0.01;1;19;20;[[93:4:1]:[93:5:1]:[93:6:1]:[93:7:1]:[93:10:1]:[93:19:1]:];10;2;1;20;0.2;0;0;0.5;0;0.5;0;0.1;0.3;0.3;1;6;
D;23;H;59;71;-9654.52;3637.48;0.376764;507;173;0.341223;5;00000000;6.18306;0.2;5.98722;6.18306;0.195831;2.5;0;8;10;3;0.75;0.0381561;0.0403352;0.0662804;5;0.699448;0.01;1;0.0381561;0.05;1;0.01;0;0;20;[[71:18:1]:[71:20:1]:];10;2;1;20;0.7;0;0;0;0;0;0;0.25;-2.35;0.1;1;2;
D;23;H;59;83;-9692.51;3479.49;0.358988;522.1;77.9;0.149205;5;00000000;6.39972;0.2;5.99677;6.39972;0.402954;2.5;0;8;10;3;0.75;0.0623026;0.0327266;0;5;0.825009;0.01;1;0.0623026;0.05;1;0.01;0;0;20;[[83:2:1]:[83:6:1]:[83:7:1]:[83:8:1]:[83:17:1]:[83:18:1]:];10;2;1;20;0.5;0;0;0;0;0;0;0.35;0.5;0.3;1;6;
D;23;H;61;61;-9048.3;3131.7;0.346109;276.5;83.5;0.301989;5;00000000;6.46639;0.2;6.02859;7.18306;1.15447;2.5;0;8;10;3;0.75;0.214541;0.0692416;0.0672527;5;0.864876;0.01;1;0.214541;0.05;1;0.01;0;10;10;[[61:1:1]:[61:2:1]:[61:3:1]:[61:4:1]:[61:5:1]:[61:6:1]:[61:7:1]:[61:8:1]:[61:9:1]:[61:10:1]:[61:11:1]:[61:12:1]:[61:13:1]:[61:14:1]:[61:15:1]:[61:16:1]:[61:17:1]:[61:18:1]:[61:19:1]:[61:20:1]:];5;2;1;20;0.7;5;0;0.5;0;0.5;0;0.2;-1;1;1;20;
D;23;H;61;96;-8422.76;3077.24;0.365348;229.1;50.9;0.222174;5;00000000;6.11639;0.2;6.02994;7.13306;1.10311;2.5;1;8;10;1;0.75;0.176164;0.0356015;0.0386999;5;0.712476;0.01;1;0.176164;-0.95;1;0.01;0;3;10;[[96:1:1]:[96:2:1]:[96:3:1]:[96:4:1]:[96:5:1]:[96:6:1]:[96:7:1]:[96:8:1]:[96:9:1]:[96:10:1]:[96:11:1]:[96:12:1]:[96:13:1]:[96:14:1]:[96:15:1]:[96:16:1]:[96:17:1]:[96:18:1]:[96:19:1]:[96:20:1]:];5;2;1;20;0.6;5;0;0.5;0;0.5;0;0.1;-0.75;1;1;20;
D;23;H;62;50;-8123.9;2516.1;0.309716;334.51;125.49;0.375146;5;00000000;6.83306;0.2;6.03408;7.23306;1.19898;2.5;0;8;10;3;0.75;0.0590506;0.0481238;0.0858894;5;0.678835;0.01;1;0.0590506;0.05;1;0.01;0;1;19;[[50:1:1]:[50:2:1]:[50:3:1]:[50:4:1]:[50:5:1]:[50:6:1]:[50:7:1]:[50:8:1]:[50:9:1]:[50:10:1]:[50:11:1]:[50:12:1]:[50:13:2]:[50:14:1]:[50:15:1]:[50:16:1]:[50:17:1]:[50:18:1]:[50:19:1]:[50:20:1]:];9.5;2;1;20;0.2;0.5;0;0.5;0;0.5;0;0.2;1.25;1.05;1.05;20;
D;23;H;64;94;-9308.05;3647.95;0.391913;61.48;2.52;0.0409889;5;00000000;6.39972;0.2;6.07955;7.11639;1.03684;2.5;1;8;10;1;0.75;0.0755453;0.0736131;0.0958708;5;0.646109;0.01;1;0.0755453;-0.95;1;0.01;0;5;2;[[94:1:2]:[94:2:2]:[94:3:1]:[94:4:1]:[94:5:1]:[94:6:1]:[94:7:1]:[94:8:1]:[94:9:1]:[94:10:1]:[94:11:1]:[94:12:1]:[94:13:1]:[94:14:1]:[94:15:1]:[94:16:1]:[94:17:1]:[94:18:1]:[94:19:1]:[94:20:1]:];1;2;1;20;0.7;9;0;1;0;0.5;0;0.1;0.8;1.1;1.1;20;
D;23;H;65;57;-6007.04;2292.96;0.381712;291.9;108.1;0.370332;5;00000000;6.31639;0.2;6.0933;6.31639;0.223089;2.5;0;8;10;3;0.75;0.0200466;0.0886818;0.120531;5;0.471624;0.01;1;0.0200466;0.05;1;0.01;0;0;20;[[57:3:1]:[57:5:1]:[57:6:1]:];10;2;1;20;0;0;0;0;0;0;0;0.3;0.55;0.15;1;3;
D;23;H;66;88;-9888.01;3531.99;0.357199;454.6;145.4;0.319842;5;00000000;6.29972;0.2;6.10452;6.31639;0.211871;2.5;1;8;10;1;0.75;0.0563312;0.0610827;0.065376;5;0.456594;0.01;1;0.0563312;-0.95;1;0.01;1;17;20;[[88:12:1]:[88:17:1]:[88:18:1]:];10;2;1;20;0.5;0;0;0.5;0;0.5;0;0.1;2.15;0.15;1;3;
D;23;H;68;85;-8536.27;3639.73;0.426384;245;35;0.142857;5;00000000;7.33306;0.2;6.14642;7.33306;1.18663;2.5;0;8;10;3;0.75;0.169667;0.00162056;0.0410056;5;0.793826;0.01;1;0.169667;0.05;1;0.01;0;0;10;[[85:1:1]:[85:2:1]:[85:3:1]:[85:4:1]:[85:5:1]:[85:6:1]:[85:11:1]:[85:12:2]:[85:13:1]:[85:15:1]:[85:17:1]:[85:18:1]:[85:19:1]:[85:20:1]:];5;2;1;20;0.5;5;0;1;0;0.5;0;0.25;-1.7;0.75;1.07143;14;
D;23;H;68;112;-6937.74;2606.26;0.375664;250.74;89.26;0.355986;5;00000000;7.09972;0.2;6.13888;7.41639;1.27751;2.5;0;8;10;3;0.75;0.122583;0.0515952;1;5;0.139556;0.01;1;0.122583;0.05;1;0.01;0;7;13;[[112:1:1]:[112:2:1]:[112:3:1]:[112:4:1]:[112:5:1]:[112:6:1]:[112:7:1]:[112:8:1]:[112:9:1]:[112:10:1]:[112:11:1]:[112:12:1]:[112:13:2]:[112:14:1]:[112:15:1]:[112:16:1]:[112:17:1]:[112:18:1]:[112:19:1]:[112:20:1]:];6.5;2;1;20;0.2;3.5;0;0;0;0.5;0;0.3;4.3;1.05;1.05;20;
D;23;H;68;120;-6607.03;2568.97;0.388824;355.3;164.7;0.463552;5;00000000;6.38306;0.2;6.13713;6.39972;0.262587;2.5;0;8;10;3;0.75;0.0641573;0.0807717;1;5;0.0750196;0.01;1;0.0641573;0.05;1;0.01;1;3;20;[[120:10:1]:[120:11:1]:[120:12:1]:[120:13:1]:];10;2;1;20;0.3;0;0;0;0;1;0;0.3;3.05;0.2;1;4;
D;23;H;69;51;-5843.09;1616.91;0.276722;286.3;113.7;0.397136;5;00000000;6.39972;0.2;6.16493;6.39972;0.234788;2.5;0;8;10;3;0.75;0.0596627;0.0598043;0.0829916;5;0.524504;0.01;1;0.0596627;0.05;1;0.01;0;0;20;[[51:6:1]:[51:19:1]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-0.65;0.1;1;2;
