40037		D	4	H	95	Trans	From	20	To	37	Pr	1	Qual	1	FinPrice	24	Price	20.01	StdPrice	20.22	BuyPrice	17.17	Age	2	Qty	10	Qual	0.204694	0	41000	23.2882	100	143	0	0.1994003	0.165404776	1.994002999	1.654047758	220	82	0.4	0.045454545	0.12195122	B	XP4	41037	100	0.0	0.0
40047		D	4	H	97	Trans	From	8	To	47	Pr	0	Qual	3	FinPrice	32	Price	21.69	StdPrice	21.69	BuyPrice	16.62	Age	0	Qty	6	Qual	0.68183	2	40200	26.7721	100	368	368	0.475334255	0.305054152	2.852005533	1.83032491	70	390	5.6	0.085714286	0.015384615	N	XP4	40247	100	0.0	0.0
40039		D	4	H	102	Trans	From	8	To	39	Pr	0	Qual	0	FinPrice	20	Price	18.84	StdPrice	20.49	BuyPrice	17.16	Age	1	Qty	10	Qual	0.190304	0	40000	23.82	100	194	0	0.061571125	0.097902098	0.615711253	0.979020979	200	163	0.8	0.05	0.061349693	B	XP4	40039	170	0.0	0.0
40041		D	4	H	103	Trans	From	10	To	41	Pr	2	Qual	3	FinPrice	28	Price	19.8	StdPrice	20.01	BuyPrice	17.14	Age	2	Qty	10	Qual	0.446133	1	42100	22.8917	100	850	264	0.414141414	0.155192532	4.141414141	1.551925321	227	710	3.1	0.044052863	0.014084507	N	XP4	42141	160	0.0	0.0
40060		D	4	H	105	Trans	From	10	To	60	Pr	2	Qual	3	FinPrice	28	Price	20.01	StdPrice	20.01	BuyPrice	17.14	Age	2	Qty	2	Qual	0.446133	1	42100	22.8917	110	850	264	0.39930035	0.167444574	0.7986007	0.334889148	227	710	3.1	0.008810573	0.002816901	R	XP4	42160	210	0.0	0.0
40068		D	4	H	107	Trans	From	17	To	68	Pr	0	Qual	7	FinPrice	36	Price	22.95	StdPrice	22.95	BuyPrice	19.14	Age	0	Qty	8	Qual	0.980324	2	40200	26.7721	110	368	368	0.568627451	0.199059561	4.549019608	1.592476489	70	390	5.6	0.114285714	0.020512821	T	XP4	40268	130	0.0	0.0
40035		D	4	H	108	Trans	From	2	To	35	Pr	2	Qual	0	FinPrice	20	Price	18.16	StdPrice	18.16	BuyPrice	15.16	Age	2	Qty	1	Qual	0.0825681	0	42000	21.1797	110	650	0	0.101321586	0.197889182	0.101321586	0.197889182	200	577	2.9	0.005	0.001733102	B	XP4	42035	210	0.0	0.0
40023		D	4	H	110	Trans	From	4	To	23	Pr	0	Qual	1	FinPrice	20	Price	18.97	StdPrice	19.81	BuyPrice	15.81	Age	1	Qty	10	Qual	0.272103	0	40000	23.82	110	194	0	0.054296257	0.199873498	0.542962572	1.998734978	200	163	0.8	0.05	0.061349693	B	XP4	40023	120	0.0	0.0
40051		D	4	H	110	Trans	From	16	To	51	Pr	2	Qual	3	FinPrice	28	Price	20.44	StdPrice	20.65	BuyPrice	18.41	Age	2	Qty	10	Qual	0.568114	1	42100	22.8917	110	850	264	0.369863014	0.11026616	3.698630137	1.102661597	227	710	3.1	0.044052863	0.014084507	N	XP4	42151	180	0.0	0.0
40033		D	4	H	112	Trans	From	2	To	33	Pr	2	Qual	1	FinPrice	24	Price	20.06	StdPrice	20.06	BuyPrice	18.96	Age	3	Qty	1	Qual	0.223512	0	42000	21.1797	110	650	0	0.196410768	0.058016878	0.196410768	0.058016878	200	577	2.9	0.005	0.001733102	B	XP4	42033	180	0.0	0.0
40029		D	4	H	112	Trans	From	10	To	29	Pr	2	Qual	1	FinPrice	24	Price	18.95	StdPrice	19.15	BuyPrice	17.14	Age	2	Qty	10	Qual	0.209527	0	42000	21.1797	110	650	0	0.266490765	0.105600933	2.664907652	1.056009335	200	577	2.9	0.05	0.017331023	B	XP4	42029	160	0.0	0.0
40068		D	4	H	113	Trans	From	2	To	68	Pr	2	Qual	0	FinPrice	20	Price	18.16	StdPrice	18.16	BuyPrice	15.16	Age	3	Qty	10	Qual	0.0938562	0	42000	21.1797	110	650	0	0.101321586	0.197889182	1.013215859	1.978891821	200	577	2.9	0.05	0.017331023	T	XP4	42068	130	0.0	0.0
40031		D	4	H	114	Trans	From	4	To	31	Pr	2	Qual	0	FinPrice	24	Price	19.96	StdPrice	19.96	BuyPrice	17.83	Age	1	Qty	10	Qual	0.209148	0	42000	21.1797	110	650	0	0.20240481	0.119461582	2.024048096	1.194615816	200	577	2.9	0.05	0.017331023	B	XP4	42031	170	0.0	0.0
40028		D	4	H	115	Trans	From	8	To	28	Pr	0	Qual	2	FinPrice	28	Price	19.05	StdPrice	19.25	BuyPrice	15.55	Age	1	Qty	10	Qual	0.410167	1	40100	22.9547	120	313	169	0.469816273	0.225080386	4.69816273	2.250803859	230	265	1.2	0.043478261	0.037735849	B	XP4	40128	210	0.0	0.0
40032		D	4	H	121	Trans	From	8	To	32	Pr	0	Qual	2	FinPrice	24	Price	19.25	StdPrice	19.25	BuyPrice	15.55	Age	1	Qty	10	Qual	0.410167	1	40100	22.9547	120	313	169	0.246753247	0.237942122	2.467532468	2.379421222	230	265	1.2	0.043478261	0.037735849	B	XP4	40132	170	0.0	0.0
40026		D	4	H	122	Trans	From	5	To	26	Pr	0	Qual	0	FinPrice	20	Price	18.86	StdPrice	19.64	BuyPrice	16.33	Age	1	Qty	10	Qual	0.362983	1	40100	22.9547	120	313	169	0.060445387	0.154929577	0.604453871	1.549295775	230	265	1.2	0.043478261	0.037735849	B	XP4	40126	180	0.0	0.0
40027		D	4	H	122	Trans	From	7	To	27	Pr	1	Qual	1	FinPrice	20	Price	19.01	StdPrice	22.39	BuyPrice	19.93	Age	2	Qty	10	Qual	0.353901	1	41100	24.8664	120	308	144	0.052077854	-0.046161565	0.520778538	-0.461615655	230	355	1.5	0.043478261	0.028169014	B	XP4	41127	140	0.0	0.0
40023		D	4	H	123	Trans	From	7	To	23	Pr	1	Qual	1	FinPrice	20	Price	18.84	StdPrice	20.54	BuyPrice	16.22	Age	1	Qty	10	Qual	0.388148	1	41100	24.8664	120	308	144	0.061571125	0.161528977	0.615711253	1.615289766	230	355	1.5	0.043478261	0.028169014	B	XP4	41123	120	0.0	0.0
40051		D	4	H	123	Trans	From	5	To	51	Pr	0	Qual	1	FinPrice	32	Price	22.51	StdPrice	23.46	BuyPrice	20.15	Age	0	Qty	10	Qual	0.820212	2	40200	26.7721	120	368	368	0.421590404	0.117121588	4.215904043	1.171215881	70	390	5.6	0.142857143	0.025641026	N	XP4	40251	180	0.0	0.0
40070		D	4	H	123	Trans	From	10	To	70	Pr	2	Qual	3	FinPrice	28	Price	20.01	StdPrice	20.01	BuyPrice	17.14	Age	2	Qty	10	Qual	0.446133	1	42100	22.8917	120	850	264	0.39930035	0.167444574	3.993003498	1.674445741	227	710	3.1	0.044052863	0.014084507	T	XP4	42170	120	0.0	0.0
40036		D	4	H	125	Trans	From	10	To	36	Pr	2	Qual	4	FinPrice	28	Price	19.8	StdPrice	38.15	BuyPrice	17.47	Age	1	Qty	10	Qual	0.658968	1	42100	22.8917	130	850	264	0.414141414	0.133371494	4.141414141	1.33371494	227	710	3.1	0.044052863	0.014084507	B	XP4	42136	130	0.0	0.0
40060		D	4	H	127	Trans	From	15	To	60	Pr	1	Qual	2	FinPrice	36	Price	20.72	StdPrice	20.72	BuyPrice	16.51	Age	0	Qty	2	Qual	0.947018	2	41200	24.9478	130	354	287	0.737451737	0.254996972	1.474903475	0.509993943	50	384	7.7	0.04	0.005208333	R	XP4	41260	210	0.0	0.0
